pair,event_type,lookback_window,session,volatility_regime,horizon_bars,mean_forward_return,median_forward_return,mean_aligned_forward_return,mean_abs_forward_return,positive_fraction,continuation_fraction,reversal_fraction,mean_mfe,mean_mae,forward_return_std,sample_count,forward_return_se,low_sample
EURUSD,breakout_high,24,london,low_vol,1,-1.8364396e-05,-1.757525e-05,-1.8364396e-05,0.00024186892,0.45348837,0.45348837,0.54651163,0.00027691711,0.00028237191,0.00032131276,172,2.4499868e-05,False
EURUSD,breakout_high,24,london,low_vol,2,-2.5766556e-05,-3.3516066e-05,-2.5766556e-05,0.00032842611,0.45930233,0.45930233,0.54069767,0.00037595327,0.0003966176,0.00041933837,172,3.1974251e-05,False
EURUSD,breakout_high,24,london,low_vol,4,-1.3423578e-05,-4.1286933e-05,-1.3423578e-05,0.00042832958,0.46511628,0.46511628,0.52906977,0.0005010709,0.00052173079,0.00056845174,172,4.3344038e-05,False
EURUSD,breakout_high,24,london,low_vol,8,-0.00014516147,-0.00013818874,-0.00014516147,0.00079557751,0.43604651,0.43604651,0.55813953,0.00074146309,0.00084792531,0.0010987533,172,8.3779157e-05,False
EURUSD,breakout_high,24,london,medium_vol,1,-1.7786749e-05,-2.1115758e-05,-1.7786749e-05,0.00032466391,0.47804391,0.47804391,0.51596806,0.00033791792,0.00033903326,0.00041869818,1002,1.3227178e-05,False
EURUSD,breakout_high,24,london,medium_vol,2,-8.2527726e-06,-2.2345528e-05,-8.2527726e-06,0.00043921828,0.48403194,0.48403194,0.51497006,0.00046858923,0.00047241227,0.00058420991,1002,1.8455893e-05,False
EURUSD,breakout_high,24,london,medium_vol,4,-4.5471215e-05,-5.9086945e-05,-4.5471215e-05,0.00062348927,0.46307385,0.46307385,0.53592814,0.0006442964,0.00067372581,0.00082106546,1002,2.5938444e-05,False
EURUSD,breakout_high,24,london,medium_vol,8,-4.5989354e-05,-5.4251294e-05,-4.5989354e-05,0.00087571707,0.4750499,0.4750499,0.52195609,0.0008970899,0.00096826117,0.001160193,1002,3.665189e-05,False
EURUSD,breakout_high,24,london,unknown,1,0.00014412467,4.1494809e-05,0.00014412467,0.00040719311,0.59259259,0.59259259,0.40740741,0.00062383403,0.00029016548,0.00051723739,27,9.9542383e-05,True
EURUSD,breakout_high,24,london,unknown,2,0.00032285468,0.00022824134,0.00032285468,0.00066071845,0.59259259,0.59259259,0.40740741,0.00091313559,0.00044395089,0.00081819108,27,0.00015746095,True
EURUSD,breakout_high,24,london,unknown,4,0.00081032392,0.00076437672,0.00081032392,0.0012365102,0.7037037,0.7037037,0.2962963,0.0015777267,0.00054847166,0.0012995256,27,0.00025009381,True
EURUSD,breakout_high,24,london,unknown,8,0.00095398324,0.0012011838,0.00095398324,0.0015543571,0.74074074,0.74074074,0.25925926,0.0021396893,0.00071000599,0.0017274386,27,0.00033244571,True
EURUSD,breakout_high,24,new_york,high_vol,1,-2.3748277e-05,-2.3293083e-05,-2.3748277e-05,0.0005175655,0.46625767,0.46625767,0.52377301,0.00051258825,0.00052020705,0.00077669499,1304,2.1508579e-05,False
EURUSD,breakout_high,24,new_york,high_vol,2,-4.0593021e-05,-3.1897398e-05,-4.0593021e-05,0.00073726091,0.46625767,0.46625767,0.5291411,0.00071137843,0.00074893053,0.00112334,1304,3.1108024e-05,False
EURUSD,breakout_high,24,new_york,high_vol,4,-8.7287209e-05,-7.256484e-05,-8.7287209e-05,0.001026016,0.46472393,0.46472393,0.53297546,0.00097193969,0.0010546224,0.0015171206,1304,4.201277e-05,False
EURUSD,breakout_high,24,new_york,high_vol,8,-0.00010723955,-4.5568422e-05,-0.00010723955,0.0013364919,0.47929448,0.47929448,0.51993865,0.0012764136,0.0013963784,0.0019565879,1304,5.4182691e-05,False
EURUSD,breakout_high,24,new_york,low_vol,1,-3.2581984e-05,-3.7013456e-05,-3.2581984e-05,0.00024393839,0.4439834,0.4439834,0.54771784,0.00026102166,0.00028304647,0.00033589975,482,1.5299814e-05,False
EURUSD,breakout_high,24,new_york,low_vol,2,-4.7529004e-05,-7.805941e-05,-4.7529004e-05,0.00031417004,0.41493776,0.41493776,0.57883817,0.00034039485,0.00039378325,0.00043676775,482,1.9894226e-05,False
EURUSD,breakout_high,24,new_york,low_vol,4,-4.6723299e-05,-3.4684293e-05,-4.6723299e-05,0.00042384759,0.45643154,0.45643154,0.54149378,0.00046360013,0.00051695941,0.000616682,482,2.8089096e-05,False
EURUSD,breakout_high,24,new_york,low_vol,8,-4.8776814e-05,-8.2275263e-05,-4.8776814e-05,0.0005919794,0.42946058,0.42946058,0.56846473,0.00062916854,0.00070898897,0.0008387746,482,3.8205136e-05,False
EURUSD,breakout_high,24,new_york,medium_vol,1,-1.9648117e-05,-3.7111062e-05,-1.9648117e-05,0.00033550065,0.4546875,0.4546875,0.540625,0.00032280104,0.00033313006,0.00047081716,1280,1.315974e-05,False
EURUSD,breakout_high,24,new_york,medium_vol,2,-2.9900146e-05,-3.3372158e-05,-2.9900146e-05,0.00044788258,0.47265625,0.47265625,0.52578125,0.00044644641,0.00046440231,0.00062660766,1280,1.7514217e-05,False
EURUSD,breakout_high,24,new_york,medium_vol,4,-6.1741614e-05,-7.2627031e-05,-6.1741614e-05,0.00061759416,0.45234375,0.45234375,0.54375,0.00060356862,0.00064681996,0.00086247717,1280,2.410697e-05,False
EURUSD,breakout_high,24,new_york,medium_vol,8,-3.3098864e-05,-8.5685019e-05,-3.3098864e-05,0.00083454256,0.45234375,0.45234375,0.54765625,0.0008162865,0.00085299804,0.0011655472,1280,3.2578035e-05,False
EURUSD,breakout_high,24,new_york,unknown,1,-0.0001185353,-3.7696335e-05,-0.0001185353,0.00056223196,0.41176471,0.41176471,0.58823529,0.00053336523,0.00049885597,0.0008090599,17,0.00019622585,True
EURUSD,breakout_high,24,new_york,unknown,2,-3.7505601e-05,3.3507853e-05,-3.7505601e-05,0.00057955775,0.52941176,0.52941176,0.47058824,0.00068245969,0.00061009455,0.00073638062,17,0.00017859853,True
EURUSD,breakout_high,24,new_york,unknown,4,0.00027164062,0.00010375338,0.00027164062,0.00071828948,0.52941176,0.52941176,0.47058824,0.00090760138,0.00068793093,0.00094978545,17,0.00023035681,True
EURUSD,breakout_high,24,new_york,unknown,8,0.00039488216,-1.6581892e-05,0.00039488216,0.0012442297,0.47058824,0.47058824,0.52941176,0.0015001825,0.00083979262,0.0015709376,17,0.00038100832,True
EURUSD,breakout_high,48,asia,high_vol,1,4.7168766e-05,-9.7538319e-05,4.7168766e-05,0.00063722103,0.45794393,0.45794393,0.54205607,0.00066144822,0.00054323313,0.00095675521,107,9.2493017e-05,False
EURUSD,breakout_high,48,asia,high_vol,2,3.1272604e-05,-0.00018069475,3.1272604e-05,0.00088208659,0.44859813,0.44859813,0.55140187,0.00089193729,0.00080239739,0.0013897217,107,0.00013434946,False
EURUSD,breakout_high,48,asia,high_vol,4,-6.0125317e-05,-0.00025733092,-6.0125317e-05,0.0011383794,0.41121495,0.41121495,0.58878505,0.0011749501,0.0011298284,0.0016519015,107,0.00015969535,False
EURUSD,breakout_high,48,asia,high_vol,8,-0.00026610056,-0.00032613199,-0.00026610056,0.0016050571,0.42056075,0.42056075,0.57943925,0.0014702177,0.001654347,0.0021846485,107,0.00021119794,False
EURUSD,breakout_high,48,asia,low_vol,1,-2.8203112e-05,-2.6876548e-05,-2.8203112e-05,0.00021409176,0.44824399,0.44824399,0.54343808,0.00021031255,0.00023600627,0.00029267075,1082,8.8974528e-06,False
EURUSD,breakout_high,48,asia,low_vol,2,-2.5601828e-05,-4.1918867e-05,-2.5601828e-05,0.00030294735,0.44824399,0.44824399,0.54805915,0.00030358801,0.00033688417,0.0004216788,1082,1.2819413e-05,False
EURUSD,breakout_high,48,asia,low_vol,4,-5.5553517e-05,-7.514082e-05,-5.5553517e-05,0.00044491856,0.43807763,0.43807763,0.55545287,0.00043278209,0.00048798478,0.0006421262,1082,1.9521211e-05,False
EURUSD,breakout_high,48,asia,low_vol,8,-5.5350429e-05,-8.0623095e-05,-5.5350429e-05,0.00067623211,0.44177449,0.44177449,0.55822551,0.0006600957,0.00075901565,0.0009966718,1082,3.0299715e-05,False
EURUSD,breakout_high,48,asia,medium_vol,1,-3.2862582e-05,-4.3656874e-05,-3.2862582e-05,0.00031717835,0.44038929,0.44038929,0.55231144,0.00028937405,0.00031380459,0.00043866538,411,2.1637768e-05,False
EURUSD,breakout_high,48,asia,medium_vol,2,-4.8648605e-05,-4.1922471e-05,-4.8648605e-05,0.00044305795,0.45742092,0.45742092,0.5377129,0.00041182334,0.00044999638,0.00060344959,411,2.9765973e-05,False
EURUSD,breakout_high,48,asia,medium_vol,4,-5.5355054e-05,-9.6779351e-05,-5.5355054e-05,0.00060879425,0.42579075,0.42579075,0.57177616,0.000588343,0.00064795061,0.00093631147,411,4.6184839e-05,False
EURUSD,breakout_high,48,asia,medium_vol,8,-0.00016371521,-0.00016163575,-0.00016371521,0.00092630777,0.44282238,0.44282238,0.55474453,0.0008402465,0.00097406649,0.0013079219,411,6.4515032e-05,False
EURUSD,breakout_high,48,asia,unknown,1,-0.0002349414,-0.00028674967,-0.0002349414,0.00024312126,0.2,0.2,0.8,0.00023106644,0.00039393017,0.0001829701,5,8.1826718e-05,True
EURUSD,breakout_high,48,asia,unknown,2,-0.00015206086,-0.0001676871,-0.00015206086,0.00020398781,0.2,0.2,0.8,0.00027794719,0.00053363457,0.0002178742,5,9.7436305e-05,True
EURUSD,breakout_high,48,asia,unknown,4,-0.00015494838,9.9739016e-05,-0.00015494838,0.0004326549,0.6,0.6,0.4,0.00036902743,0.00075689616,0.00053742406,5,0.00024034335,True
EURUSD,breakout_high,48,asia,unknown,8,-0.00043168396,-0.00027626159,-0.00043168396,0.00068126833,0.2,0.2,0.8,0.00051178795,0.0010701651,0.00077901573,5,0.00034838643,True
EURUSD,breakout_high,48,london,high_vol,1,-2.5761175e-05,-5.7877802e-05,-2.5761175e-05,0.00046235536,0.44865212,0.44865212,0.54749679,0.00045111926,0.0004658465,0.00067191428,1558,1.7022767e-05,False
EURUSD,breakout_high,48,london,high_vol,2,-6.2470878e-05,-6.2786486e-05,-6.2470878e-05,0.00063917065,0.44480103,0.44480103,0.55198973,0.00062065389,0.00065867906,0.00092344415,1558,2.3395208e-05,False
EURUSD,breakout_high,48,london,high_vol,4,-9.9652024e-05,-9.5579692e-05,-9.9652024e-05,0.00092223075,0.46854942,0.46854942,0.53016688,0.0008661522,0.00095963088,0.0013619976,1558,3.4505841e-05,False
EURUSD,breakout_high,48,london,high_vol,8,-0.00015445943,-0.00012193972,-0.00015445943,0.0013757693,0.4550706,0.4550706,0.54300385,0.001272772,0.0014173832,0.0020357771,1558,5.1575863e-05,False
EURUSD,breakout_high,48,london,low_vol,1,-2.7700958e-05,-2.2228347e-05,-2.7700958e-05,0.00025087384,0.45985401,0.45985401,0.54014599,0.00028691482,0.00029920703,0.00033265173,137,2.8420355e-05,False
EURUSD,breakout_high,48,london,low_vol,2,-4.4162809e-05,-5.1066655e-05,-4.4162809e-05,0.00034899008,0.43065693,0.43065693,0.56934307,0.00038084444,0.00042322259,0.00044201717,137,3.7764076e-05,False
EURUSD,breakout_high,48,london,low_vol,4,-3.9603909e-05,-5.15348e-05,-3.9603909e-05,0.00044982531,0.45255474,0.45255474,0.54014599,0.00050988776,0.00056183833,0.00059910124,137,5.1184673e-05,False
EURUSD,breakout_high,48,london,low_vol,8,-0.00019818526,-0.00013856173,-0.00019818526,0.00084922719,0.41605839,0.41605839,0.57664234,0.00074192672,0.00091693317,0.0011666153,137,9.9670672e-05,False
EURUSD,breakout_high,48,london,medium_vol,1,-2.5424175e-05,-3.2080366e-05,-2.5424175e-05,0.00032164188,0.46627219,0.46627219,0.52781065,0.00032506067,0.00034568162,0.00041536319,845,1.4288928e-05,False
EURUSD,breakout_high,48,london,medium_vol,2,-2.5348122e-05,-4.2905749e-05,-2.5348122e-05,0.00043577016,0.46627219,0.46627219,0.53254438,0.00045161372,0.00048461917,0.00057954605,845,1.993699e-05,False
EURUSD,breakout_high,48,london,medium_vol,4,-6.1114066e-05,-7.484272e-05,-6.1114066e-05,0.00061773627,0.45443787,0.45443787,0.5443787,0.00062450534,0.00068472537,0.00080940623,845,2.7844421e-05,False
EURUSD,breakout_high,48,london,medium_vol,8,-6.698708e-05,-6.9873447e-05,-6.698708e-05,0.00085697874,0.46390533,0.46390533,0.53254438,0.00087122461,0.00097425439,0.0011359831,845,3.9079008e-05,False
EURUSD,breakout_high,48,london,unknown,1,0.0001082694,3.9223645e-05,0.0001082694,0.00043606486,0.55,0.55,0.45,0.00068663689,0.00034754583,0.00054754893,20,0.00012243566,True
EURUSD,breakout_high,48,london,unknown,2,0.00025743679,0.00019123871,0.00025743679,0.00069240576,0.55,0.55,0.45,0.00094525419,0.00051929304,0.00087893283,20,0.00019653536,True
EURUSD,breakout_high,48,london,unknown,4,0.00074160998,0.00070544154,0.00074160998,0.0012999781,0.65,0.65,0.35,0.0016328806,0.00066039608,0.0014703468,20,0.00032877954,True
EURUSD,breakout_high,48,london,unknown,8,0.00083758037,0.0010795043,0.00083758037,0.0015552981,0.7,0.7,0.3,0.0021042245,0.00087018287,0.0018883816,20,0.00042225497,True
EURUSD,breakout_high,48,new_york,high_vol,1,-1.659781e-05,-1.8427922e-05,-1.659781e-05,0.00053227849,0.47117296,0.47117296,0.52186879,0.00054258783,0.00054070251,0.00076907306,1006,2.4247592e-05,False
EURUSD,breakout_high,48,new_york,high_vol,2,-3.9022853e-05,-1.559507e-05,-3.9022853e-05,0.00078186036,0.48409543,0.48409543,0.51192843,0.00075113245,0.00079088114,0.0011678124,1006,3.6819178e-05,False
EURUSD,breakout_high,48,new_york,high_vol,4,-0.00010970547,-6.6619255e-05,-0.00010970547,0.0010852189,0.46918489,0.46918489,0.52882704,0.0010116364,0.0011199355,0.0015850759,1006,4.9974802e-05,False
EURUSD,breakout_high,48,new_york,high_vol,8,-0.00013517989,-5.101465e-05,-0.00013517989,0.0014096216,0.47713718,0.47713718,0.52286282,0.0013200431,0.0014696843,0.0020462744,1006,6.451562e-05,False
EURUSD,breakout_high,48,new_york,low_vol,1,-1.9468551e-05,-1.8310774e-05,-1.9468551e-05,0.00026620512,0.47530864,0.47530864,0.5154321,0.00029801732,0.00030326592,0.00036295199,324,2.0163999e-05,False
EURUSD,breakout_high,48,new_york,low_vol,2,-2.7673263e-05,-8.9073824e-05,-2.7673263e-05,0.00035947574,0.42592593,0.42592593,0.57098765,0.0003968455,0.00042690961,0.00048108507,324,2.6726948e-05,False
EURUSD,breakout_high,48,new_york,low_vol,4,-1.2539859e-05,-1.3708493e-05,-1.2539859e-05,0.00047645876,0.48148148,0.48148148,0.5154321,0.00053854151,0.00055353114,0.00066238174,324,3.6798985e-05,False
EURUSD,breakout_high,48,new_york,low_vol,8,-2.257614e-05,-8.2634612e-05,-2.257614e-05,0.00063929048,0.43518519,0.43518519,0.56481481,0.00071380478,0.00075074955,0.00086974687,324,4.831927e-05,False
EURUSD,breakout_high,48,new_york,medium_vol,1,-2.7749882e-05,-4.6467539e-05,-2.7749882e-05,0.00036416612,0.43632075,0.43632075,0.56014151,0.0003478197,0.00036580142,0.000492659,848,1.691798e-05,False
EURUSD,breakout_high,48,new_york,medium_vol,2,-3.9772919e-05,-5.087927e-05,-3.9772919e-05,0.00048242578,0.45872642,0.45872642,0.54009434,0.00047747887,0.00050918428,0.00065446526,848,2.2474429e-05,False
EURUSD,breakout_high,48,new_york,medium_vol,4,-6.9239252e-05,-0.00011930835,-6.9239252e-05,0.00065724481,0.44221698,0.44221698,0.55542453,0.00063667638,0.00069441185,0.00087576498,848,3.0073893e-05,False
EURUSD,breakout_high,48,new_york,medium_vol,8,-3.0580222e-05,-8.5685019e-05,-3.0580222e-05,0.00086666331,0.45754717,0.45754717,0.54245283,0.00085788945,0.00089655536,0.0011707642,848,4.0204209e-05,False
EURUSD,breakout_high,48,new_york,unknown,1,-0.00011299483,-8.2764329e-06,-0.00011299483,0.00066642275,0.46153846,0.46153846,0.53846154,0.00064180771,0.00059050041,0.00092502728,13,0.00025655641,True
EURUSD,breakout_high,48,new_york,unknown,2,-8.4751815e-06,0.00016202203,-8.4751815e-06,0.00071215755,0.61538462,0.61538462,0.38461538,0.0008367774,0.00070017297,0.00084579093,13,0.0002345802,True
EURUSD,breakout_high,48,new_york,unknown,4,0.00039577413,0.00043524856,0.00039577413,0.00089874984,0.69230769,0.69230769,0.30769231,0.0011292597,0.00078788345,0.0010597457,13,0.00029392058,True
EURUSD,breakout_high,48,new_york,unknown,8,0.00050981047,0.00081011017,0.00050981047,0.0015769189,0.53846154,0.53846154,0.46153846,0.0018719948,0.00098324991,0.0017931762,13,0.00049733759,True
EURUSD,breakout_high,96,asia,high_vol,1,6.8351214e-05,-7.5474985e-05,6.8351214e-05,0.00059083483,0.47297297,0.47297297,0.52702703,0.00068861976,0.00052520514,0.00083544103,74,9.7118047e-05,False
EURUSD,breakout_high,96,asia,high_vol,2,8.9528108e-05,-6.3914954e-05,8.9528108e-05,0.00082012805,0.45945946,0.45945946,0.54054054,0.0009157574,0.00071187598,0.0012921477,74,0.00015020912,False
EURUSD,breakout_high,96,asia,high_vol,4,-0.00015721312,-0.00029931654,-0.00015721312,0.00095075649,0.37837838,0.37837838,0.62162162,0.001091996,0.0010558336,0.0013162653,74,0.00015301273,False
EURUSD,breakout_high,96,asia,high_vol,8,-0.00036078551,-0.00026937309,-0.00036078551,0.0013560956,0.41891892,0.41891892,0.58108108,0.0012659749,0.0015670554,0.0018073835,74,0.00021010406,False
EURUSD,breakout_high,96,asia,low_vol,1,-2.5186134e-05,-3.7960909e-05,-2.5186134e-05,0.00023473271,0.43652561,0.43652561,0.55233853,0.0002272714,0.00024868503,0.00031555217,449,1.4891827e-05,False
EURUSD,breakout_high,96,asia,low_vol,2,-3.168719e-05,-6.3014808e-05,-3.168719e-05,0.0003144464,0.41648107,0.41648107,0.58129176,0.00031718122,0.00034979342,0.00043477904,449,2.0518492e-05,False
EURUSD,breakout_high,96,asia,low_vol,4,-6.0157005e-05,-8.8303934e-05,-6.0157005e-05,0.00044574115,0.41870824,0.41870824,0.57238307,0.00044301901,0.00050163631,0.00067044637,449,3.1640321e-05,False
EURUSD,breakout_high,96,asia,low_vol,8,-8.3492098e-05,-0.00012278978,-8.3492098e-05,0.00066418406,0.40311804,0.40311804,0.59688196,0.00063255803,0.00073049937,0.00094121315,449,4.4418595e-05,False
EURUSD,breakout_high,96,asia,medium_vol,1,-5.0114859e-05,-5.5857667e-05,-5.0114859e-05,0.00032899957,0.41747573,0.41747573,0.5776699,0.00028351195,0.00032756471,0.00045680302,206,3.1826975e-05,False
EURUSD,breakout_high,96,asia,medium_vol,2,-6.3620357e-05,-7.3791713e-05,-6.3620357e-05,0.00042058996,0.44174757,0.44174757,0.55825243,0.00039498677,0.0004558641,0.00055834925,206,3.8902035e-05,False
EURUSD,breakout_high,96,asia,medium_vol,4,-9.4869939e-05,-0.00010712808,-9.4869939e-05,0.00053739912,0.41747573,0.41747573,0.5776699,0.00053669357,0.00063501702,0.00075140685,206,5.2352996e-05,False
EURUSD,breakout_high,96,asia,medium_vol,8,-0.00025176706,-0.0003377918,-0.00025176706,0.00083530371,0.40776699,0.40776699,0.58737864,0.00074287956,0.0009373102,0.001054442,206,7.3466457e-05,False
EURUSD,breakout_high,96,asia,unknown,1,-0.00020530939,-0.00020530939,-0.00020530939,0.00022575904,0.5,0.5,0.5,0.0004314486,0.00039560102,0.00031927149,2,0.00022575904,True
EURUSD,breakout_high,96,asia,unknown,2,-0.00022891466,-0.00022891466,-0.00022891466,0.00022891466,0,0,1,0.0004314486,0.00059699683,8.6588837e-05,2,6.1227554e-05,True
EURUSD,breakout_high,96,asia,unknown,4,-0.0007345041,-0.0007345041,-0.0007345041,0.0007345041,0,0,1,0.0004314486,0.0011551508,8.9140888e-05,2,6.3032126e-05,True
EURUSD,breakout_high,96,asia,unknown,8,-0.0011928006,-0.0011928006,-0.0011928006,0.0011928006,0,0,1,0.0004314486,0.0017824809,0.00018302601,2,0.00012941893,True
EURUSD,breakout_high,96,london,high_vol,1,-2.5363094e-05,-5.4117891e-05,-2.5363094e-05,0.00048350618,0.45486111,0.45486111,0.54513889,0.00046728388,0.00048777999,0.0006889593,864,2.3438871e-05,False
EURUSD,breakout_high,96,london,high_vol,2,-9.3102754e-05,-0.0001003606,-9.3102754e-05,0.00067249718,0.42824074,0.42824074,0.56944444,0.00063194535,0.00070034958,0.00095987901,864,3.2655747e-05,False
EURUSD,breakout_high,96,london,high_vol,4,-8.4810726e-05,-0.00010376114,-8.4810726e-05,0.00096776647,0.46990741,0.46990741,0.52893519,0.0008903494,0.00098682132,0.0014026313,864,4.7718485e-05,False
EURUSD,breakout_high,96,london,high_vol,8,-0.00011970277,-0.00012110316,-0.00011970277,0.0014379034,0.4537037,0.4537037,0.54398148,0.0013408351,0.0014598198,0.002167551,864,7.3741582e-05,False
EURUSD,breakout_high,96,london,low_vol,1,-7.7031977e-05,-7.2237142e-05,-7.7031977e-05,0.00023730921,0.41509434,0.41509434,0.58490566,0.00024898334,0.00029876429,0.00030079618,53,4.1317533e-05,False
EURUSD,breakout_high,96,london,low_vol,2,-0.00014898073,-0.00013885482,-0.00014898073,0.0003275882,0.39622642,0.39622642,0.60377358,0.00033392193,0.00044630472,0.0003848452,53,5.2862554e-05,False
EURUSD,breakout_high,96,london,low_vol,4,-0.00012149388,-7.1111743e-05,-0.00012149388,0.00046147526,0.41509434,0.41509434,0.58490566,0.00046057861,0.0006175358,0.00062562107,53,8.5935663e-05,False
EURUSD,breakout_high,96,london,low_vol,8,-9.0036847e-05,-0.00021456191,-9.0036847e-05,0.00076743689,0.41509434,0.41509434,0.56603774,0.00073618346,0.00087367522,0.00099819052,53,0.00013711201,False
EURUSD,breakout_high,96,london,medium_vol,1,-2.6979255e-05,-1.7758186e-05,-2.6979255e-05,0.00032377299,0.47777778,0.47777778,0.51111111,0.00033355478,0.00036414073,0.00041613904,360,2.1932453e-05,False
EURUSD,breakout_high,96,london,medium_vol,2,-1.0275213e-05,-1.8210867e-05,-1.0275213e-05,0.00045045911,0.49166667,0.49166667,0.50833333,0.00046723982,0.00049037634,0.000597603,360,3.1496443e-05,False
EURUSD,breakout_high,96,london,medium_vol,4,-6.2795962e-05,-9.6816125e-05,-6.2795962e-05,0.00062898918,0.44166667,0.44166667,0.55555556,0.00062855253,0.00069497723,0.00079109214,360,4.1694217e-05,False
EURUSD,breakout_high,96,london,medium_vol,8,-0.00011568173,-0.00010794127,-0.00011568173,0.00090326807,0.45,0.45,0.54444444,0.00087846764,0.0010428371,0.001200937,360,6.3294936e-05,False
EURUSD,breakout_high,96,london,unknown,1,6.5202236e-05,3.9223645e-05,6.5202236e-05,0.00036884184,0.5625,0.5625,0.4375,0.00059337473,0.00034498708,0.00046784333,16,0.00011696083,True
EURUSD,breakout_high,96,london,unknown,2,0.00019586457,4.6032227e-06,0.00019586457,0.00059985952,0.5,0.5,0.5,0.00083824686,0.00053922515,0.00079744395,16,0.00019936099,True
EURUSD,breakout_high,96,london,unknown,4,0.00063763611,0.00049972002,0.00063763611,0.0012077817,0.625,0.625,0.375,0.0015809516,0.00070991181,0.0014512021,16,0.00036280051,True
EURUSD,breakout_high,96,london,unknown,8,0.00055880255,0.00063737732,0.00055880255,0.0013183033,0.6875,0.6875,0.3125,0.0019968771,0.00094446077,0.0017538235,16,0.00043845587,True
