pair,event_type,lookback_window,session,session_subcontext,transition_context,horizon_bars,mean_forward_return,median_forward_return,mean_aligned_forward_return,mean_abs_forward_return,positive_fraction,continuation_fraction,reversal_fraction,mean_mfe,mean_mae,forward_return_std,sample_count,forward_return_se,low_sample
ALL,sweep_high,24,new_york,late_session,inside_new_york,8,-9.8193321e-05,-8.263097e-05,-9.8193321e-05,0.00070742315,0.42601484,0.42601484,0.56918376,0.00066845447,0.00081579986,0.0015611772,2291,3.2616673e-05,False
ALL,sweep_high,24,new_york,late_session,london_to_new_york_boundary,1,3.6348128e-05,0.00014937492,3.6348128e-05,0.00036867222,0.61538462,0.61538462,0.38461538,0.00049303536,0.00043064971,0.00048528185,13,0.00013459297,True
ALL,sweep_high,24,new_york,late_session,london_to_new_york_boundary,2,-0.00032450756,-0.00035664843,-0.00032450756,0.00064827469,0.30769231,0.30769231,0.69230769,0.00058714964,0.00084228482,0.00086624796,13,0.00024025396,True
ALL,sweep_high,24,new_york,late_session,london_to_new_york_boundary,4,-9.5758522e-05,-4.2187943e-05,-9.5758522e-05,0.0008560312,0.46153846,0.46153846,0.53846154,0.00089947126,0.0010512003,0.0013903309,13,0.00038560841,True
ALL,sweep_high,24,new_york,late_session,london_to_new_york_boundary,8,0.00022749393,0.00025190893,0.00022749393,0.0008313139,0.61538462,0.61538462,0.38461538,0.00095813083,0.001108802,0.0013400044,13,0.00037165034,True
ALL,sweep_high,24,new_york,mid_session,inside_new_york,1,1.405805e-05,0,1.405805e-05,0.00042289191,0.49651661,0.49651661,0.49919614,0.00043239102,0.00042243932,0.00064167679,3732,1.0503778e-05,False
ALL,sweep_high,24,new_york,mid_session,inside_new_york,2,2.2793259e-05,0,2.2793259e-05,0.00059746763,0.49946409,0.49946409,0.49732047,0.00061296443,0.00058826714,0.00090831556,3732,1.4868458e-05,False
ALL,sweep_high,24,new_york,mid_session,inside_new_york,4,4.2725682e-05,1.1971847e-05,4.2725682e-05,0.0008059707,0.50669882,0.50669882,0.49196141,0.00083708748,0.0007892068,0.0011998949,3732,1.9641398e-05,False
ALL,sweep_high,24,new_york,mid_session,inside_new_york,8,6.8755922e-05,4.8356118e-05,6.8755922e-05,0.0010528785,0.51848875,0.51848875,0.48043944,0.0010980925,0.00103739,0.0015870907,3732,2.5979508e-05,False
ALL,sweep_high,24,new_york,mid_session,london_to_new_york_boundary,1,7.8309527e-05,0,7.8309527e-05,0.00016252929,0.42857143,0.42857143,0.42857143,0.00022681086,0.00018551176,0.00021263875,7,8.0369893e-05,True
ALL,sweep_high,24,new_york,mid_session,london_to_new_york_boundary,2,0.00011010564,-4.4575e-06,0.00011010564,0.00024530854,0.42857143,0.42857143,0.57142857,0.00031257962,0.00025982586,0.00039472249,7,0.00014919108,True
ALL,sweep_high,24,new_york,mid_session,london_to_new_york_boundary,4,-0.0001126304,-0.00026382904,-0.0001126304,0.00049456058,0.28571429,0.28571429,0.71428571,0.0004756221,0.00046330513,0.00065406685,7,0.00024721403,True
ALL,sweep_high,24,new_york,mid_session,london_to_new_york_boundary,8,4.4321879e-05,2.6745e-05,4.4321879e-05,0.00031856366,0.57142857,0.57142857,0.42857143,0.00049388025,0.00051648919,0.00043500654,7,0.00016441702,True
ALL,sweep_high,48,asia,early_session,inside_asia,1,-7.5858607e-06,-1.4263705e-05,-7.5858607e-06,0.00029900797,0.48269231,0.48269231,0.51025641,0.00030609541,0.00030561305,0.00043616927,1560,1.1043145e-05,False
ALL,sweep_high,48,asia,early_session,inside_asia,2,-1.9110059e-05,-3.1260061e-05,-1.9110059e-05,0.0004391664,0.46666667,0.46666667,0.52820513,0.00043619554,0.00044021296,0.00065293709,1560,1.6531377e-05,False
ALL,sweep_high,48,asia,early_session,inside_asia,4,-9.9803859e-06,-3.1811166e-05,-9.9803859e-06,0.00061573422,0.48205128,0.48205128,0.51602564,0.00062723974,0.00062920806,0.00090580297,1560,2.2933558e-05,False
ALL,sweep_high,48,asia,early_session,inside_asia,8,7.2803933e-06,-2.5507163e-05,7.2803933e-06,0.00081116084,0.48397436,0.48397436,0.51282051,0.00083690912,0.00083670806,0.001251357,1560,3.1682463e-05,False
ALL,sweep_high,48,asia,late_session,inside_asia,1,-1.3443631e-06,0,-1.3443631e-06,0.00033941665,0.49538611,0.49538611,0.4973288,0.0003389396,0.00033637902,0.00048543616,2059,1.0698033e-05,False
ALL,sweep_high,48,asia,late_session,inside_asia,2,-2.015864e-06,0,-2.015864e-06,0.00047182076,0.49830015,0.49830015,0.49635746,0.00048915329,0.00049079935,0.00068834512,2059,1.5169738e-05,False
ALL,sweep_high,48,asia,late_session,inside_asia,4,-1.5904154e-05,1.1442389e-05,-1.5904154e-05,0.0007070013,0.50607091,0.50607091,0.49004371,0.00073064184,0.00075541613,0.00099920827,2059,2.2020534e-05,False
ALL,sweep_high,48,asia,late_session,inside_asia,8,-5.8284858e-05,-1.787382e-05,-5.8284858e-05,0.0011039772,0.49392909,0.49392909,0.50558524,0.0011136023,0.001192384,0.001660866,2059,3.6602135e-05,False
ALL,sweep_high,48,asia,mid_session,inside_asia,1,-1.9161915e-05,-1.8172505e-05,-1.9161915e-05,0.00022155694,0.45144804,0.45144804,0.53321976,0.00021408002,0.00023770084,0.0003742751,1174,1.0923376e-05,False
ALL,sweep_high,48,asia,mid_session,inside_asia,2,-1.7045621e-05,-3.7279662e-05,-1.7045621e-05,0.00031447338,0.45570698,0.45570698,0.53918228,0.00031002245,0.00033274875,0.00049980069,1174,1.4586893e-05,False
ALL,sweep_high,48,asia,mid_session,inside_asia,4,-2.9467544e-05,-3.9452095e-05,-2.9467544e-05,0.00043263382,0.44548552,0.44548552,0.5451448,0.00042726133,0.00046365912,0.00067911089,1174,1.9820137e-05,False
ALL,sweep_high,48,asia,mid_session,inside_asia,8,-6.5609773e-05,-0.00010502095,-6.5609773e-05,0.00061935525,0.43015332,0.43015332,0.56643952,0.00061379384,0.00068416537,0.00092749417,1174,2.7069307e-05,False
ALL,sweep_high,48,london,early_session,asia_to_london_boundary,1,-6.9698452e-06,-1.7875913e-06,-6.9698452e-06,0.00042770518,0.49386921,0.49386921,0.5006812,0.00041620502,0.00042771045,0.00060892876,1468,1.5892911e-05,False
ALL,sweep_high,48,london,early_session,asia_to_london_boundary,2,-1.3755765e-05,-2.212655e-05,-1.3755765e-05,0.0006076665,0.48569482,0.48569482,0.51089918,0.00059854132,0.00062040877,0.00090179078,1468,2.3536548e-05,False
ALL,sweep_high,48,london,early_session,asia_to_london_boundary,4,-3.3085899e-05,0,-3.3085899e-05,0.00091299428,0.4986376,0.4986376,0.4993188,0.00086380522,0.00093124451,0.0015146467,1468,3.9531958e-05,False
ALL,sweep_high,48,london,early_session,asia_to_london_boundary,8,-4.9915441e-05,4.9579254e-05,-4.9915441e-05,0.0012364864,0.51362398,0.51362398,0.48569482,0.0011889365,0.0012972341,0.0017759331,1468,4.6351477e-05,False
ALL,sweep_high,48,london,early_session,inside_london,1,1.37509e-05,0,1.37509e-05,0.00042410671,0.49610757,0.49610757,0.49964614,0.00043026416,0.0004156483,0.00059417509,1413,1.5806778e-05,False
ALL,sweep_high,48,london,early_session,inside_london,2,9.9238648e-06,1.2772262e-05,9.9238648e-06,0.00059449303,0.50672328,0.50672328,0.48973815,0.00060855024,0.00059024794,0.00084732983,1413,2.2541427e-05,False
ALL,sweep_high,48,london,early_session,inside_london,4,-2.3485347e-05,1.1827321e-05,-2.3485347e-05,0.00083142711,0.50530786,0.50530786,0.49398443,0.00083839311,0.00083664856,0.0012070656,1413,3.2111441e-05,False
ALL,sweep_high,48,london,early_session,inside_london,8,-2.2610894e-05,1.8204657e-05,-2.2610894e-05,0.0011171234,0.50672328,0.50672328,0.49115357,0.001122061,0.0011462736,0.0015975575,1413,4.2499657e-05,False
ALL,sweep_high,48,london,late_session,asia_to_london_boundary,1,-0.0003993574,-0.0003993574,-0.0003993574,0.0003993574,0,0,1,0,0.00074425697,,1,,True
ALL,sweep_high,48,london,late_session,asia_to_london_boundary,2,8.6224893e-05,8.6224893e-05,8.6224893e-05,8.6224893e-05,1,1,0,0.00026321283,0.00074425697,,1,,True
ALL,sweep_high,48,london,late_session,asia_to_london_boundary,4,-0.00026321283,-0.00026321283,-0.00026321283,0.00026321283,0,0,1,0.00026321283,0.00074425697,,1,,True
ALL,sweep_high,48,london,late_session,asia_to_london_boundary,8,0.0001043775,0.0001043775,0.0001043775,0.0001043775,1,1,0,0.00049012044,0.00074425697,,1,,True
ALL,sweep_high,48,london,late_session,inside_london,1,2.8801491e-05,-1.272799e-05,2.8801491e-05,0.00047216154,0.48469123,0.48469123,0.51219512,0.00049643177,0.00044635167,0.00077470509,1927,1.7648002e-05,False
ALL,sweep_high,48,london,late_session,inside_london,2,8.0420244e-06,-8.814883e-06,8.0420244e-06,0.00069070674,0.49403217,0.49403217,0.50337312,0.00070433776,0.00067421787,0.001122095,1927,2.5561643e-05,False
ALL,sweep_high,48,london,late_session,inside_london,4,2.4380422e-05,-4.5296215e-06,2.4380422e-05,0.00098007223,0.49662688,0.49662688,0.50129735,0.00099393914,0.00098920081,0.0015140324,1927,3.4490089e-05,False
ALL,sweep_high,48,london,late_session,inside_london,8,1.3177724e-05,3.8265501e-06,1.3177724e-05,0.001451042,0.50025947,0.50025947,0.49870265,0.0014706173,0.0014893118,0.0021111075,1927,4.809163e-05,False
ALL,sweep_high,48,london,mid_session,inside_london,1,5.7392963e-06,9.0941851e-06,5.7392963e-06,0.00037293901,0.51003009,0.51003009,0.48545637,0.0003817531,0.00036622992,0.00055785659,1994,1.2492806e-05,False
ALL,sweep_high,48,london,mid_session,inside_london,2,1.4361425e-05,-1.1108764e-05,1.4361425e-05,0.00053025209,0.49047141,0.49047141,0.50601805,0.00055255286,0.00052295831,0.00075729455,1994,1.6959079e-05,False
ALL,sweep_high,48,london,mid_session,inside_london,4,2.5690163e-05,1.8308358e-05,2.5690163e-05,0.00072614372,0.50852558,0.50852558,0.48996991,0.00077397288,0.00073570167,0.0010594669,1994,2.3726017e-05,False
ALL,sweep_high,48,london,mid_session,inside_london,8,-2.0307826e-05,-3.2437596e-05,-2.0307826e-05,0.0010807541,0.4884654,0.4884654,0.50902708,0.0011194867,0.0011111903,0.0015265443,1994,3.4185885e-05,False
ALL,sweep_high,48,new_york,early_session,inside_new_york,1,3.0387128e-05,9.2063229e-06,3.0387128e-05,0.0005341926,0.50534138,0.50534138,0.49001393,0.00054627865,0.00051767414,0.00091818598,2153,1.9788307e-05,False
ALL,sweep_high,48,new_york,early_session,inside_new_york,2,3.9391118e-05,0,3.9391118e-05,0.0007442054,0.49883883,0.49883883,0.4993033,0.00077335864,0.00073983278,0.0011745279,2153,2.5312867e-05,False
ALL,sweep_high,48,new_york,early_session,inside_new_york,4,4.696344e-05,9.2118778e-06,4.696344e-05,0.0010653375,0.50209011,0.50209011,0.49651649,0.0011022025,0.0010395923,0.0015793106,2153,3.403655e-05,False
ALL,sweep_high,48,new_york,early_session,inside_new_york,8,8.6610232e-05,-1.3000633e-05,8.6610232e-05,0.0014108286,0.49605202,0.49605202,0.50255458,0.0014724477,0.001398639,0.0020360011,2153,4.3878927e-05,False
ALL,sweep_high,48,new_york,early_session,london_to_new_york_boundary,1,-1.0804428e-05,-3.5939033e-06,-1.0804428e-05,0.00022358706,0.47963801,0.47963801,0.51131222,0.00021904277,0.00024312379,0.00034796863,221,2.3406903e-05,False
ALL,sweep_high,48,new_york,early_session,london_to_new_york_boundary,2,-7.3911948e-06,7.7822829e-06,-7.3911948e-06,0.00031185611,0.51131222,0.51131222,0.48868778,0.00032348719,0.00033137899,0.00048125824,221,3.2372932e-05,False
ALL,sweep_high,48,new_york,early_session,london_to_new_york_boundary,4,2.7783175e-05,6.1907183e-05,2.7783175e-05,0.00049187131,0.58371041,0.58371041,0.40723982,0.00049259541,0.0004802097,0.00076441587,221,5.1420176e-05,False
ALL,sweep_high,48,new_york,early_session,london_to_new_york_boundary,8,1.9675169e-05,4.5362789e-05,1.9675169e-05,0.00083873361,0.52488688,0.52488688,0.46153846,0.0009022086,0.00080200762,0.0012083872,221,8.128492e-05,False
ALL,sweep_high,48,new_york,late_session,inside_new_york,1,-3.8239536e-05,-2.2307899e-05,-3.8239536e-05,0.000350373,0.45879888,0.45879888,0.53351955,0.00029955039,0.00035044905,0.00068406602,1432,1.8077006e-05,False
ALL,sweep_high,48,new_york,late_session,inside_new_york,2,-4.8315733e-05,-3.8867979e-05,-4.8315733e-05,0.00047843049,0.45111732,0.45111732,0.54259777,0.00042541011,0.00048653763,0.00091367903,1432,2.4144719e-05,False
ALL,sweep_high,48,new_york,late_session,inside_new_york,4,-8.3037328e-05,-7.5482057e-05,-8.3037328e-05,0.00059414708,0.42388268,0.42388268,0.57122905,0.00055687718,0.00064513114,0.0010834979,1432,2.8632321e-05,False
ALL,sweep_high,48,new_york,late_session,inside_new_york,8,-0.00014886273,-8.7864702e-05,-0.00014886273,0.00076728735,0.42318436,0.42318436,0.5726257,0.00070640913,0.00088874281,0.0015095745,1432,3.9891746e-05,False
ALL,sweep_high,48,new_york,late_session,london_to_new_york_boundary,1,1.0518326e-05,0.00018769943,1.0518326e-05,0.00053707002,0.6,0.6,0.4,0.00069438845,0.00074250235,0.00072210778,5,0.00032293642,True
ALL,sweep_high,48,new_york,late_session,london_to_new_york_boundary,2,-0.0005007264,-0.00018501306,-0.0005007264,0.00096920781,0.4,0.4,0.6,0.00081875796,0.0014461069,0.0013411281,5,0.00059977071,True
ALL,sweep_high,48,new_york,late_session,london_to_new_york_boundary,4,-0.00024027808,-0.00035252644,-0.00024027808,0.0017685791,0.4,0.4,0.6,0.0016307942,0.0019630954,0.0023404295,5,0.0010466719,True
ALL,sweep_high,48,new_york,late_session,london_to_new_york_boundary,8,0.00035932995,0.00051840795,0.00035932995,0.0016058643,0.6,0.6,0.4,0.0016638063,0.0021002811,0.0022542069,5,0.001008112,True
ALL,sweep_high,48,new_york,mid_session,inside_new_york,1,1.9480216e-05,0,1.9480216e-05,0.00043632007,0.49812862,0.49812862,0.49778836,0.00044409094,0.00043015132,0.00066035566,2939,1.2180864e-05,False
ALL,sweep_high,48,new_york,mid_session,inside_new_york,2,2.543251e-05,4.0026578e-06,2.543251e-05,0.0006084806,0.50187138,0.50187138,0.49506635,0.00062458565,0.0005979876,0.00091069556,2939,1.6798613e-05,False
ALL,sweep_high,48,new_york,mid_session,inside_new_york,4,5.7659205e-05,3.5438791e-05,5.7659205e-05,0.00081668551,0.51480095,0.51480095,0.48349779,0.00085275401,0.00079161311,0.0011947175,2939,2.2037657e-05,False
ALL,sweep_high,48,new_york,mid_session,inside_new_york,8,8.5718461e-05,6.7599236e-05,8.5718461e-05,0.001059502,0.52773052,0.52773052,0.47158898,0.0011130132,0.0010300406,0.0015780071,2939,2.9107784e-05,False
ALL,sweep_high,48,new_york,mid_session,london_to_new_york_boundary,1,-5.3467015e-05,-5.3467015e-05,-5.3467015e-05,5.3467015e-05,0,0,0.5,1.7305707e-05,8.185865e-05,7.5613778e-05,2,5.3467015e-05,True
ALL,sweep_high,48,new_york,mid_session,london_to_new_york_boundary,2,-0.00021587109,-0.00021587109,-0.00021587109,0.00021587109,0,0,1,1.7305707e-05,0.00034195801,9.3952921e-05,2,6.6434748e-05,True
ALL,sweep_high,48,new_york,mid_session,london_to_new_york_boundary,4,-0.00039432248,-0.00039432248,-0.00039432248,0.00039432248,0,0,1,0.00012471308,0.00064565065,0.00045859297,2,0.0003242742,True
ALL,sweep_high,48,new_york,mid_session,london_to_new_york_boundary,8,-0.00047392701,-0.00047392701,-0.00047392701,0.00047392701,0,0,1,0.00012471308,0.00066062142,0.00026737684,2,0.00018906398,True
ALL,sweep_high,96,asia,early_session,inside_asia,1,-2.4597654e-05,-2.8712544e-05,-2.4597654e-05,0.00030558273,0.46789883,0.46789883,0.5233463,0.00030027916,0.0003209477,0.00044263272,1028,1.3805335e-05,False
ALL,sweep_high,96,asia,early_session,inside_asia,2,-3.5535843e-05,-5.4604926e-05,-3.5535843e-05,0.00045481151,0.45525292,0.45525292,0.53988327,0.00042834498,0.00046063223,0.00064510268,1028,2.01202e-05,False
ALL,sweep_high,96,asia,early_session,inside_asia,4,-1.5190265e-05,-6.0188578e-05,-1.5190265e-05,0.00064439376,0.4688716,0.4688716,0.52821012,0.00062261234,0.00064135536,0.00091856962,1028,2.8649399e-05,False
ALL,sweep_high,96,asia,early_session,inside_asia,8,-2.0166391e-05,-3.5681017e-05,-2.0166391e-05,0.00082126083,0.47568093,0.47568093,0.5233463,0.00082138056,0.00084837514,0.001145792,1028,3.5736271e-05,False
ALL,sweep_high,96,asia,late_session,inside_asia,1,1.8140753e-05,-2.1941084e-06,1.8140753e-05,0.0003548163,0.49439462,0.49439462,0.5,0.00037254344,0.0003382277,0.00050529916,892,1.6918667e-05,False
ALL,sweep_high,96,asia,late_session,inside_asia,2,2.1675475e-05,1.4977455e-16,2.1675475e-05,0.00050759316,0.50112108,0.50112108,0.49663677,0.00053835549,0.00049902256,0.00073489822,892,2.4606212e-05,False
ALL,sweep_high,96,asia,late_session,inside_asia,4,-1.4541944e-06,-8.4841328e-06,-1.4541944e-06,0.0007447543,0.48991031,0.48991031,0.50560538,0.00078785614,0.00075442747,0.0010588116,892,3.5451635e-05,False
ALL,sweep_high,96,asia,late_session,inside_asia,8,-3.6362828e-05,-6.1387075e-05,-3.6362828e-05,0.0011470978,0.4809417,0.4809417,0.51793722,0.0011705759,0.0011926457,0.0018390857,892,6.1577143e-05,False
ALL,sweep_high,96,asia,mid_session,inside_asia,1,-7.8009276e-06,-9.0096551e-06,-7.8009276e-06,0.00024406365,0.46757679,0.46757679,0.51706485,0.0002384575,0.00025805713,0.00041642396,586,1.7202315e-05,False
ALL,sweep_high,96,asia,mid_session,inside_asia,2,6.0223765e-06,-2.6976562e-05,6.0223765e-06,0.00033981119,0.46928328,0.46928328,0.52730375,0.00034675411,0.00035154935,0.00055787236,586,2.3045495e-05,False
ALL,sweep_high,96,asia,mid_session,inside_asia,4,-1.8436518e-05,-3.7012231e-05,-1.8436518e-05,0.00045220608,0.4556314,0.4556314,0.53924915,0.0004544023,0.00048627518,0.00073767554,586,3.0473096e-05,False
ALL,sweep_high,96,asia,mid_session,inside_asia,8,-6.2134845e-05,-0.00012562254,-6.2134845e-05,0.00064961586,0.41296928,0.41296928,0.58361775,0.00063448373,0.00071503938,0.0009954441,586,4.1121417e-05,False
ALL,sweep_high,96,london,early_session,asia_to_london_boundary,1,-2.7001657e-05,-3.009974e-05,-2.7001657e-05,0.00042919851,0.4703125,0.4703125,0.5265625,0.00042143527,0.00045746545,0.00062128898,640,2.4558603e-05,False
ALL,sweep_high,96,london,early_session,asia_to_london_boundary,2,-6.7592591e-05,-5.6138132e-05,-6.7592591e-05,0.00062417207,0.4671875,0.4671875,0.528125,0.00059552526,0.00067206824,0.00094124821,640,3.7206102e-05,False
ALL,sweep_high,96,london,early_session,asia_to_london_boundary,4,-9.4160453e-05,-3.7448608e-05,-9.4160453e-05,0.00093785832,0.4765625,0.4765625,0.5203125,0.0008459072,0.00099121119,0.0017658376,640,6.9800859e-05,False
ALL,sweep_high,96,london,early_session,asia_to_london_boundary,8,-3.1903124e-05,1.659226e-05,-3.1903124e-05,0.0012228871,0.503125,0.503125,0.4953125,0.0012036589,0.0013121851,0.0017846792,640,7.0545639e-05,False
ALL,sweep_high,96,london,early_session,inside_london,1,4.5963725e-05,4.4063151e-06,4.5963725e-05,0.00044696902,0.50224888,0.50224888,0.49175412,0.00045594558,0.00042185526,0.00063264589,667,2.4496147e-05,False
ALL,sweep_high,96,london,early_session,inside_london,2,4.9507507e-05,-3.7673723e-06,4.9507507e-05,0.00059649893,0.49625187,0.49625187,0.50074963,0.00064113066,0.00057845417,0.00087021691,667,3.3694933e-05,False
ALL,sweep_high,96,london,early_session,inside_london,4,1.5051113e-05,2.2034003e-05,1.5051113e-05,0.00082385838,0.51274363,0.51274363,0.48575712,0.00086288195,0.00082540881,0.0012450549,667,4.8208718e-05,False
ALL,sweep_high,96,london,early_session,inside_london,8,4.8317754e-05,5.1836912e-05,4.8317754e-05,0.0011044302,0.51874063,0.51874063,0.47976012,0.0011616911,0.0011116469,0.0016067505,667,6.2213628e-05,False
ALL,sweep_high,96,london,late_session,inside_london,1,1.4560832e-05,-1.1775697e-05,1.4560832e-05,0.00046129519,0.48699764,0.48699764,0.5106383,0.00048449889,0.00045220927,0.00071322924,1269,2.0021579e-05,False
ALL,sweep_high,96,london,late_session,inside_london,2,-1.7491882e-05,-1.1897444e-05,-1.7491882e-05,0.00068688077,0.49014972,0.49014972,0.50748621,0.00069013092,0.00068975276,0.0011119651,1269,3.1214786e-05,False
ALL,sweep_high,96,london,late_session,inside_london,4,-1.4516945e-05,-2.3849516e-05,-1.4516945e-05,0.00097867885,0.49014972,0.49014972,0.50748621,0.00097168399,0.0010163102,0.0014873591,1269,4.1752744e-05,False
ALL,sweep_high,96,london,late_session,inside_london,8,-9.1566518e-05,-9.0703731e-05,-9.1566518e-05,0.0014413086,0.47832939,0.47832939,0.52009456,0.0014056138,0.0015328773,0.0021004207,1269,5.8962444e-05,False
ALL,sweep_high,96,london,mid_session,inside_london,1,-8.6974959e-06,9.0541984e-06,-8.6974959e-06,0.00039009489,0.50671441,0.50671441,0.4870188,0.00037910109,0.00038146938,0.00058459049,1117,1.7491424e-05,False
