pair,event_type,lookback_window,session,range_regime,horizon_bars,mean_forward_return,median_forward_return,mean_aligned_forward_return,mean_abs_forward_return,positive_fraction,continuation_fraction,reversal_fraction,mean_mfe,mean_mae,forward_return_std,sample_count,forward_return_se,low_sample
ALL,breakout_high,96,london,unknown,1,-1.573967e-05,-5.5216653e-05,-1.573967e-05,0.00023568452,0.4,0.4,0.6,0.00018728836,0.00021294583,0.00030106481,10,9.5205053e-05,True
ALL,breakout_high,96,london,unknown,2,-0.00010831831,-0.0001657721,-0.00010831831,0.00033330645,0.4,0.4,0.6,0.00027805736,0.00031108579,0.00036808506,10,0.00011639872,True
ALL,breakout_high,96,london,unknown,4,1.0361753e-05,0.0001457627,1.0361753e-05,0.00040588448,0.6,0.6,0.4,0.0004801708,0.00050496756,0.00055861745,10,0.00017665035,True
ALL,breakout_high,96,london,unknown,8,0.00019042176,0.00022944869,0.00019042176,0.00080892545,0.7,0.7,0.3,0.00075229196,0.00081304973,0.0010387359,10,0.00032847714,True
ALL,breakout_high,96,new_york,compressed,1,-0.0001166282,-9.8535847e-05,-0.0001166282,0.00034100713,0.3620915,0.3620915,0.63006536,0.00027829149,0.00040682886,0.00048942378,765,1.7695154e-05,False
ALL,breakout_high,96,new_york,compressed,2,-0.00019348933,-0.00015178672,-0.00019348933,0.00045991009,0.34771242,0.34771242,0.64836601,0.00035855961,0.00057858248,0.00063184935,765,2.2844561e-05,False
ALL,breakout_high,96,new_york,compressed,4,-0.00029313675,-0.00026388706,-0.00029313675,0.000597023,0.32026144,0.32026144,0.67712418,0.00045651881,0.0007983018,0.00079024962,765,2.8571535e-05,False
ALL,breakout_high,96,new_york,compressed,8,-0.00039142185,-0.00030040578,-0.00039142185,0.00079093904,0.32026144,0.32026144,0.67843137,0.00060498229,0.0011252821,0.001057658,765,3.8239705e-05,False
ALL,breakout_high,96,new_york,expanded,1,4.5363476e-05,2.235636e-05,4.5363476e-05,0.00048450667,0.51722036,0.51722036,0.47881743,0.00053658924,0.00046327014,0.00072456187,3281,1.2649471e-05,False
ALL,breakout_high,96,new_york,expanded,2,8.0100477e-05,5.0506508e-05,8.0100477e-05,0.00068291637,0.53245962,0.53245962,0.46571167,0.00075054523,0.00065115669,0.0010280118,3281,1.7947129e-05,False
ALL,breakout_high,96,new_york,expanded,4,0.00013828848,0.00011419279,0.00013828848,0.00094210659,0.55684243,0.55684243,0.44041451,0.0010362529,0.00088252544,0.0014001276,3281,2.4443562e-05,False
ALL,breakout_high,96,new_york,expanded,8,0.00019320549,0.00018385226,0.00019320549,0.0012732252,0.55836635,0.55836635,0.44041451,0.0013894518,0.0011460238,0.0018581218,3281,3.243927e-05,False
ALL,breakout_high,96,new_york,normal,1,-6.0836811e-05,-4.9803675e-05,-6.0836811e-05,0.00037518626,0.43700341,0.43700341,0.55334847,0.00035331902,0.00041548512,0.00053333795,1762,1.2705728e-05,False
ALL,breakout_high,96,new_york,normal,2,-0.00012030717,-7.0921473e-05,-0.00012030717,0.00052335924,0.44211124,0.44211124,0.55505108,0.00047032402,0.0006056555,0.00074260393,1762,1.7691078e-05,False
ALL,breakout_high,96,new_york,normal,4,-0.00021585675,-0.00015715332,-0.00021585675,0.00070848492,0.4091941,0.4091941,0.58853575,0.00061988848,0.00084775526,0.00098965551,1762,2.3576596e-05,False
ALL,breakout_high,96,new_york,normal,8,-0.00029827382,-0.00021393563,-0.00029827382,0.00092097482,0.40351873,0.40351873,0.59591373,0.00079230355,0.0011465631,0.0013022078,1762,3.1022538e-05,False
ALL,breakout_high,96,new_york,unknown,1,-0.00032605162,-9.3053346e-05,-0.00032605162,0.00033366799,0.14285714,0.14285714,0.85714286,0.00017613996,0.00063227906,0.00048677293,7,0.00018398287,True
ALL,breakout_high,96,new_york,unknown,2,-0.00032243904,-0.00059820008,-0.00032243904,0.00059474729,0.28571429,0.28571429,0.71428571,0.0003020345,0.00085362997,0.00057484291,7,0.0002172702,True
ALL,breakout_high,96,new_york,unknown,4,-0.00056616575,-0.00055603853,-0.00056616575,0.00081353304,0.14285714,0.14285714,0.85714286,0.00034942048,0.0011131911,0.00080224373,7,0.00030321963,True
ALL,breakout_high,96,new_york,unknown,8,-0.00079885477,-0.0012745707,-0.00079885477,0.0011832255,0.14285714,0.14285714,0.85714286,0.0004267756,0.0014353186,0.0011109217,7,0.00041988894,True
ALL,breakout_low,24,asia,compressed,1,0.0001063975,9.307971e-05,-0.0001063975,0.00026319393,0.64242424,0.35016835,0.64242424,0.00021211968,0.00031927727,0.00036202946,1485,9.3946518e-06,False
ALL,breakout_low,24,asia,compressed,2,0.00015202658,0.00015191622,-0.00015202658,0.00036708672,0.66060606,0.33535354,0.66060606,0.00028818406,0.00046478646,0.0004974705,1485,1.2909342e-05,False
ALL,breakout_low,24,asia,compressed,4,0.00022056891,0.00022020542,-0.00022056891,0.00051787083,0.68013468,0.31582492,0.68013468,0.00040338198,0.00067559957,0.00072712725,1485,1.8868926e-05,False
ALL,breakout_low,24,asia,compressed,8,0.0002893684,0.00027584939,-0.0002893684,0.00070444796,0.67811448,0.31986532,0.67811448,0.00056903065,0.00094914632,0.0010095126,1485,2.6196817e-05,False
ALL,breakout_low,24,asia,expanded,1,-5.9176481e-05,-1.4307039e-05,5.9176481e-05,0.00040620283,0.47558673,0.51955759,0.47558673,0.00045137565,0.000352057,0.00086648537,3707,1.4231476e-05,False
ALL,breakout_low,24,asia,expanded,2,-9.0194726e-05,-4.1727678e-05,9.0194726e-05,0.00056266082,0.45940113,0.53628271,0.45940113,0.00064349821,0.00048334448,0.00097312022,3707,1.5982886e-05,False
ALL,breakout_low,24,asia,expanded,4,-0.00010645589,-9.1622237e-05,0.00010645589,0.00080863041,0.44968978,0.54761262,0.44968978,0.00091012152,0.00069550934,0.0012406872,3707,2.0377504e-05,False
ALL,breakout_low,24,asia,expanded,8,-0.00014225557,-0.00017062778,0.00014225557,0.0011507061,0.43242514,0.56622606,0.43242514,0.0012914498,0.0010005926,0.0017169958,3707,2.8200574e-05,False
ALL,breakout_low,24,asia,normal,1,5.1045455e-05,4.7554509e-05,-5.1045455e-05,0.00027860595,0.56185728,0.43159863,0.56185728,0.00026517062,0.00029981024,0.00038680227,3209,6.8281674e-06,False
ALL,breakout_low,24,asia,normal,2,8.8335151e-05,8.1177983e-05,-8.8335151e-05,0.00037954256,0.57775008,0.41477096,0.57775008,0.00036359304,0.00043242535,0.00053646927,3209,9.4702183e-06,False
ALL,breakout_low,24,asia,normal,4,0.00012354976,8.003376e-05,-0.00012354976,0.00051063744,0.56590838,0.43004051,0.56590838,0.00049718266,0.00062053585,0.00073358723,3209,1.2949915e-05,False
ALL,breakout_low,24,asia,normal,8,0.0001641847,0.00011522314,-0.0001641847,0.00075047815,0.56528514,0.43315675,0.56528514,0.00071423474,0.00089644135,0.0010692114,3209,1.8874641e-05,False
ALL,breakout_low,24,asia,unknown,1,-2.3107526e-06,5.40443e-05,2.3107526e-06,0.0002146263,0.57142857,0.42857143,0.57142857,0.00023770319,0.00021774388,0.00028454677,14,7.6048322e-05,True
ALL,breakout_low,24,asia,unknown,2,6.0239012e-05,-1.0815238e-05,-6.0239012e-05,0.00023471861,0.5,0.5,0.5,0.0002865816,0.00029307694,0.00031275503,14,8.3587297e-05,True
ALL,breakout_low,24,asia,unknown,4,-4.2082619e-05,1.6640859e-05,4.2082619e-05,0.00021988092,0.57142857,0.42857143,0.57142857,0.00036636264,0.00034902171,0.00028937381,14,7.7338405e-05,True
ALL,breakout_low,24,asia,unknown,8,-0.00019579428,-0.00037971816,0.00019579428,0.00058805483,0.28571429,0.71428571,0.28571429,0.00080273569,0.00049845949,0.0006357809,14,0.00016991959,True
ALL,breakout_low,24,london,compressed,1,0.00013570115,0.00013042218,-0.00013570115,0.00034871517,0.63113006,0.36389481,0.63113006,0.00030748447,0.00042714822,0.0004474034,1407,1.1927577e-05,False
ALL,breakout_low,24,london,compressed,2,0.00023062051,0.00020065891,-0.00023062051,0.00047386265,0.67519545,0.32338308,0.67519545,0.00039289358,0.00062441774,0.00059632561,1407,1.5897777e-05,False
ALL,breakout_low,24,london,compressed,4,0.0003330131,0.00029756203,-0.0003330131,0.00066345624,0.69367448,0.30490405,0.69367448,0.00053237453,0.00090374659,0.00083048832,1407,2.2140452e-05,False
ALL,breakout_low,24,london,compressed,8,0.00047123801,0.00039142548,-0.00047123801,0.00091799988,0.6830135,0.3169865,0.6830135,0.0007182159,0.0013053259,0.0012369202,1407,3.2975746e-05,False
ALL,breakout_low,24,london,expanded,1,-8.5140775e-05,-3.2707504e-05,8.5140775e-05,0.00057520089,0.47367076,0.52402863,0.47367076,0.00064523404,0.00049927887,0.00090438439,3912,1.4459512e-05,False
ALL,breakout_low,24,london,expanded,2,-0.00013555692,-8.7705848e-05,0.00013555692,0.0008157947,0.45552147,0.54192229,0.45552147,0.00091961469,0.00069063431,0.0012064175,3912,1.9288489e-05,False
ALL,breakout_low,24,london,expanded,4,-0.00026998008,-0.00019801482,0.00026998008,0.0011532108,0.42919223,0.56952965,0.42919223,0.0013369318,0.00096656582,0.0016536752,3912,2.6439352e-05,False
ALL,breakout_low,24,london,expanded,8,-0.00037890864,-0.00035202177,0.00037890864,0.0017053869,0.41768916,0.58128834,0.41768916,0.0019180978,0.0013781596,0.0023900673,3912,3.8212963e-05,False
ALL,breakout_low,24,london,normal,1,7.9928258e-05,7.9387732e-05,-7.9928258e-05,0.00041980747,0.57133878,0.42457574,0.57133878,0.00040379664,0.00045736976,0.00056279351,3182,9.9769775e-06,False
ALL,breakout_low,24,london,normal,2,0.00012947941,0.00010553694,-0.00012947941,0.00057543047,0.56788184,0.42897549,0.56788184,0.000546053,0.00065267731,0.00077037413,3182,1.3656883e-05,False
ALL,breakout_low,24,london,normal,4,0.00018036467,0.00013785622,-0.00018036467,0.00078320076,0.5681961,0.42928975,0.5681961,0.00074940606,0.0009313839,0.0010440964,3182,1.8509322e-05,False
ALL,breakout_low,24,london,normal,8,0.00024939264,0.00018750448,-0.00024939264,0.0011184477,0.56756757,0.43148963,0.56756757,0.0010609179,0.0013581698,0.001484539,3182,2.6317311e-05,False
ALL,breakout_low,24,london,unknown,1,-8.4110615e-05,5.3024378e-05,8.4110615e-05,0.00027199762,0.6,0.4,0.6,0.00032784176,0.00023196912,0.00040253759,35,6.8041271e-05,False
ALL,breakout_low,24,london,unknown,2,-0.00016643559,-0.00011650017,0.00016643559,0.00034922273,0.34285714,0.65714286,0.34285714,0.00049696614,0.00029483377,0.00048953079,35,8.2745806e-05,False
ALL,breakout_low,24,london,unknown,4,-0.00034524437,-0.00034023976,0.00034524437,0.00064673856,0.25714286,0.74285714,0.25714286,0.00080402906,0.00041873461,0.00071247001,35,0.00012042941,False
ALL,breakout_low,24,london,unknown,8,-0.00047196339,-0.00042578771,0.00047196339,0.00080362533,0.28571429,0.71428571,0.28571429,0.0011454785,0.00049981527,0.00094125295,35,0.00015910079,False
ALL,breakout_low,24,new_york,compressed,1,0.00014363153,0.00013718225,-0.00014363153,0.00036504288,0.6454112,0.34803337,0.6454112,0.00029179258,0.00044804554,0.00048533939,1678,1.1848123e-05,False
ALL,breakout_low,24,new_york,compressed,2,0.00023739689,0.00018731646,-0.00023739689,0.00049174971,0.66805721,0.33075089,0.66805721,0.00038003354,0.00063808467,0.00065393164,1678,1.5963804e-05,False
ALL,breakout_low,24,new_york,compressed,4,0.00032976771,0.00025357837,-0.00032976771,0.00064671205,0.6716329,0.3283671,0.6716329,0.00049569343,0.00088524426,0.00084400977,1678,2.0603998e-05,False
ALL,breakout_low,24,new_york,compressed,8,0.00041621282,0.00034433892,-0.00041621282,0.00084088495,0.69129917,0.30691299,0.69129917,0.00065339802,0.0011646781,0.0010795225,1678,2.6353343e-05,False
ALL,breakout_low,24,new_york,expanded,1,-3.3018644e-05,7.0805577e-06,3.3018644e-05,0.0005711058,0.50455581,0.49066059,0.50455581,0.00061609756,0.0005314535,0.0010230193,4390,1.5440151e-05,False
ALL,breakout_low,24,new_york,expanded,2,-6.2336453e-05,-2.228293e-05,6.2336453e-05,0.00080053817,0.48428246,0.51093394,0.48428246,0.00087086565,0.00073032616,0.0013703935,4390,2.0682977e-05,False
ALL,breakout_low,24,new_york,expanded,4,-0.00013358452,-4.5511242e-05,0.00013358452,0.0010968851,0.47744875,0.52095672,0.47744875,0.0012200543,0.0009870351,0.0017913237,4390,2.7035962e-05,False
ALL,breakout_low,24,new_york,expanded,8,-0.00016257522,-0.00012680351,0.00016257522,0.001448955,0.46287016,0.5357631,0.46287016,0.0016344074,0.0013044932,0.0022760934,4390,3.4352459e-05,False
ALL,breakout_low,24,new_york,normal,1,7.446294e-05,5.5708635e-05,-7.446294e-05,0.00041219288,0.56584141,0.42985289,0.56584141,0.00039425761,0.00045824542,0.00058121134,2787,1.1009449e-05,False
ALL,breakout_low,24,new_york,normal,2,0.0001104847,9.7100662e-05,-0.0001104847,0.00055918746,0.57265877,0.42411195,0.57265877,0.00053639705,0.00064586731,0.0007955967,2787,1.507039e-05,False
ALL,breakout_low,24,new_york,normal,4,0.0001429374,0.00012084809,-0.0001429374,0.00075401112,0.5615357,0.43631145,0.5615357,0.0007300291,0.00089161836,0.0010399505,2787,1.9699e-05,False
ALL,breakout_low,24,new_york,normal,8,0.00022423174,0.00014956206,-0.00022423174,0.00098417531,0.56440617,0.43415859,0.56440617,0.00096168593,0.0011781923,0.0013744729,2787,2.6035606e-05,False
ALL,breakout_low,24,new_york,unknown,1,3.1405984e-06,5.6426096e-05,-3.1405984e-06,0.00050361933,0.5,0.45,0.5,0.00043567235,0.00040775075,0.00065498345,20,0.00014645875,True
ALL,breakout_low,24,new_york,unknown,2,8.1396635e-05,0.00019396197,-8.1396635e-05,0.0007330823,0.7,0.3,0.7,0.00063201001,0.00062083622,0.00102536,20,0.00022927747,True
ALL,breakout_low,24,new_york,unknown,4,0.00036479597,0.00067102548,-0.00036479597,0.0010744085,0.85,0.15,0.85,0.00084218492,0.00093391706,0.001266861,20,0.00028327872,True
ALL,breakout_low,24,new_york,unknown,8,0.00063095835,0.00082975926,-0.00063095835,0.001122744,0.85,0.15,0.85,0.0008789653,0.0013031824,0.0011277564,20,0.000252174,True
ALL,breakout_low,48,asia,compressed,1,0.00013065069,0.00011027307,-0.00013065069,0.0002775513,0.66312057,0.33333333,0.66312057,0.0002137844,0.00034815374,0.0003713259,564,1.5635641e-05,False
ALL,breakout_low,48,asia,compressed,2,0.0001622767,0.00017128289,-0.0001622767,0.00039292351,0.66843972,0.32801418,0.66843972,0.00029617157,0.00050111418,0.00053854483,564,2.2676828e-05,False
ALL,breakout_low,48,asia,compressed,4,0.00028058237,0.00026511165,-0.00028058237,0.00057804227,0.70567376,0.29255319,0.70567376,0.00041421995,0.00075223775,0.00081004277,564,3.4108954e-05,False
ALL,breakout_low,48,asia,compressed,8,0.00036734361,0.000364291,-0.00036734361,0.00083608076,0.70921986,0.29078014,0.70921986,0.00062310001,0.0010915756,0.0012228061,564,5.1489425e-05,False
ALL,breakout_low,48,asia,expanded,1,-5.8744874e-05,-4.5863915e-06,5.8744874e-05,0.00046091029,0.4883821,0.50688468,0.4883821,0.00050752105,0.00039726754,0.0010323255,2324,2.1414039e-05,False
ALL,breakout_low,48,asia,expanded,2,-8.9147376e-05,-3.0942396e-05,8.9147376e-05,0.00061631273,0.47504303,0.52022375,0.47504303,0.00071164615,0.0005381371,0.0010944186,2324,2.2702067e-05,False
ALL,breakout_low,48,asia,expanded,4,-9.102371e-05,-7.8963877e-05,9.102371e-05,0.00086974217,0.46729776,0.53184165,0.46729776,0.00098812146,0.00076848345,0.0013527547,2324,2.806086e-05,False
ALL,breakout_low,48,asia,expanded,8,-0.00012649732,-0.00012959361,0.00012649732,0.0012490785,0.45008606,0.54776248,0.45008606,0.0013984162,0.0011063081,0.0018631758,2324,3.8648778e-05,False
ALL,breakout_low,48,asia,normal,1,6.610775e-05,5.7502278e-05,-6.610775e-05,0.00029290684,0.57314756,0.41925269,0.57314756,0.00027338135,0.00032494645,0.00040106113,1579,1.0092982e-05,False
ALL,breakout_low,48,asia,normal,2,0.00011538233,0.00010247524,-0.00011538233,0.00039622258,0.59974668,0.39138695,0.59974668,0.00037166116,0.00046622288,0.00054760725,1579,1.3780917e-05,False
ALL,breakout_low,48,asia,normal,4,0.00017039619,0.00013974115,-0.00017039619,0.00055074369,0.60417986,0.39138695,0.60417986,0.0005055586,0.00067673437,0.00077221707,1579,1.943338e-05,False
ALL,breakout_low,48,asia,normal,8,0.00022642155,0.00018701257,-0.00022642155,0.00081681662,0.59468018,0.40278657,0.59468018,0.00072959953,0.00098971156,0.0011529266,1579,2.9014199e-05,False
ALL,breakout_low,48,asia,unknown,1,6.5397287e-05,9.5633698e-05,-6.5397287e-05,0.00021558112,0.57142857,0.42857143,0.57142857,0.0002041138,0.00025105311,0.00025115597,7,9.4928035e-05,True
ALL,breakout_low,48,asia,unknown,2,0.00013609435,3.7421882e-05,-0.00013609435,0.00027582342,0.57142857,0.42857143,0.57142857,0.00024497018,0.00036408503,0.00037814932,7,0.00014292701,True
ALL,breakout_low,48,asia,unknown,4,-0.00018576132,-3.3263895e-05,0.00018576132,0.00021067366,0.42857143,0.57142857,0.42857143,0.00034319589,0.00037648372,0.00026575445,7,0.00010044574,True
ALL,breakout_low,48,asia,unknown,8,-0.00059157759,-0.00049471199,0.00059157759,0.00059157759,0,1,0,0.0010752926,0.00037648372,0.00028499833,7,0.00010771924,True
ALL,breakout_low,48,london,compressed,1,0.00015410938,0.00015122781,-0.00015410938,0.0003641519,0.64932362,0.34547347,0.64932362,0.00031543249,0.00045271948,0.00046113541,961,1.4875336e-05,False
ALL,breakout_low,48,london,compressed,2,0.00024750588,0.00022746918,-0.00024750588,0.00049466711,0.67117586,0.32778356,0.67117586,0.00040312854,0.0006589379,0.00061550134,961,1.9854882e-05,False
ALL,breakout_low,48,london,compressed,4,0.00035534406,0.00032972145,-0.00035534406,0.00069475723,0.69406868,0.30385016,0.69406868,0.00054544281,0.00095134415,0.00085401262,961,2.7548794e-05,False
ALL,breakout_low,48,london,compressed,8,0.00050732323,0.00047183282,-0.00050732323,0.00096887438,0.69198751,0.30801249,0.69198751,0.00073075346,0.0013737665,0.0013095847,961,4.2244668e-05,False
ALL,breakout_low,48,london,expanded,1,-6.9866848e-05,-2.2244566e-05,6.9866848e-05,0.00058273495,0.48210462,0.51544815,0.48210462,0.0006453967,0.00051590293,0.00092761854,3269,1.622415e-05,False
ALL,breakout_low,48,london,expanded,2,-0.00011446381,-7.0785185e-05,0.00011446381,0.0008280113,0.46313857,0.5347201,0.46313857,0.00091974688,0.00071354695,0.001235618,3269,2.1611095e-05,False
ALL,breakout_low,48,london,expanded,4,-0.00023536916,-0.00016176967,0.00023536916,0.0011582816,0.43652493,0.56194555,0.43652493,0.0013285748,0.0009983075,0.0016674026,3269,2.9163056e-05,False
ALL,breakout_low,48,london,expanded,8,-0.00033497357,-0.00033161604,0.00033497357,0.0017192694,0.4264301,0.57265219,0.4264301,0.0018967096,0.0014288153,0.0024153515,3269,4.2244763e-05,False
ALL,breakout_low,48,london,normal,1,9.1130686e-05,9.1676165e-05,-9.1130686e-05,0.00042233439,0.58171521,0.41302589,0.58171521,0.00040220283,0.0004706134,0.00056443771,2472,1.1352507e-05,False
ALL,breakout_low,48,london,normal,2,0.00015021552,0.00013253291,-0.00015021552,0.00057754629,0.58050162,0.41626214,0.58050162,0.00053905777,0.00066989951,0.00076829269,2472,1.5452632e-05,False
ALL,breakout_low,48,london,normal,4,0.00019100099,0.00014196233,-0.00019100099,0.00078391558,0.57402913,0.42313916,0.57402913,0.00074104706,0.00094995701,0.0010499602,2472,2.1117796e-05,False
ALL,breakout_low,48,london,normal,8,0.00024389046,0.00019324893,-0.00024389046,0.0011212882,0.56877023,0.43042071,0.56877023,0.0010635388,0.0013734263,0.0014737756,2472,2.9641975e-05,False
ALL,breakout_low,48,london,unknown,1,-3.513159e-05,4.3635171e-05,3.513159e-05,0.00024662338,0.61538462,0.38461538,0.61538462,0.00030878334,0.00024986169,0.00037082896,26,7.2725543e-05,True
ALL,breakout_low,48,london,unknown,2,-0.00012171184,-0.00012727443,0.00012171184,0.00030038016,0.30769231,0.69230769,0.30769231,0.00047133069,0.00032509339,0.00037461024,26,7.3467112e-05,True
ALL,breakout_low,48,london,unknown,4,-0.00020512497,-0.00028254663,0.00020512497,0.00059092162,0.30769231,0.69230769,0.30769231,0.00074751799,0.0004815125,0.0006810144,26,0.00013355791,True
ALL,breakout_low,48,london,unknown,8,-0.00016164199,-0.00029420513,0.00016164199,0.00060810998,0.38461538,0.61538462,0.38461538,0.00089341134,0.00059065955,0.00069961422,26,0.00013720564,True
ALL,breakout_low,48,new_york,compressed,1,0.00018659789,0.00017282102,-0.00018659789,0.00040034114,0.67657143,0.31542857,0.67657143,0.00031429485,0.00050153056,0.00051860618,875,1.7532089e-05,False
ALL,breakout_low,48,new_york,compressed,2,0.0002900893,0.00023292564,-0.0002900893,0.00054522809,0.69828571,0.30057143,0.69828571,0.00040701698,0.00071820668,0.00071066568,875,2.4024885e-05,False
ALL,breakout_low,48,new_york,compressed,4,0.00039967646,0.00031128043,-0.00039967646,0.00070459903,0.712,0.288,0.712,0.00051387397,0.00098333277,0.00089502855,875,3.0257487e-05,False
ALL,breakout_low,48,new_york,compressed,8,0.00053917975,0.00049080389,-0.00053917975,0.00088942731,0.74285714,0.256,0.74285714,0.00063483182,0.0012957041,0.0010382471,875,3.5099159e-05,False
ALL,breakout_low,48,new_york,expanded,1,-2.6794928e-05,4.5751514e-06,2.6794928e-05,0.000583886,0.50236439,0.49346314,0.50236439,0.00063295379,0.00055418387,0.0010154427,3595,1.693581e-05,False
ALL,breakout_low,48,new_york,expanded,2,-4.8464806e-05,-3.7094568e-05,4.8464806e-05,0.00081321119,0.47538248,0.51961057,0.47538248,0.00088438593,0.00076024945,0.0013329925,3595,2.2231986e-05,False
ALL,breakout_low,48,new_york,expanded,4,-0.00010584114,-5.1287147e-05,0.00010584114,0.0011041169,0.4759388,0.52239221,0.4759388,0.0012187379,0.0010210442,0.0017110834,3595,2.8537882e-05,False
ALL,breakout_low,48,new_york,expanded,8,-0.00012466423,-0.00012958284,0.00012466423,0.0014488274,0.46342142,0.5349096,0.46342142,0.0016197051,0.0013427586,0.0022129536,3595,3.6908199e-05,False
ALL,breakout_low,48,new_york,normal,1,8.9997108e-05,7.2423362e-05,-8.9997108e-05,0.0004243723,0.58049536,0.41537668,0.58049536,0.00040028773,0.00047844707,0.00058372679,1938,1.3259671e-05,False
