pair,transition_type,previous_session_name,current_session_name,next_session_name,previous_range_regime,previous_session_direction,current_range_regime,current_session_direction,current_structural_breach_presence,pattern_key,sample_count,low_sample
ALL,new_york_to_asia,new_york,asia,london,normal,down,normal,up,sweep,new_york:normal:down->asia:normal:up:sweep,22,True
ALL,new_york_to_asia,new_york,asia,london,compressed,up,normal,up,sweep,new_york:compressed:up->asia:normal:up:sweep,21,True
ALL,new_york_to_asia,new_york,asia,london,normal,up,normal,down,sweep,new_york:normal:up->asia:normal:down:sweep,21,True
ALL,new_york_to_asia,new_york,asia,london,expanded,down,normal,up,sweep,new_york:expanded:down->asia:normal:up:sweep,17,True
ALL,new_york_to_asia,new_york,asia,london,expanded,up,normal,down,sweep,new_york:expanded:up->asia:normal:down:sweep,17,True
ALL,new_york_to_asia,new_york,asia,london,compressed,down,normal,up,sweep,new_york:compressed:down->asia:normal:up:sweep,13,True
ALL,new_york_to_asia,new_york,asia,london,normal,down,expanded,down,sweep,new_york:normal:down->asia:expanded:down:sweep,11,True
ALL,new_york_to_asia,new_york,asia,london,normal,up,expanded,up,sweep,new_york:normal:up->asia:expanded:up:sweep,11,True
ALL,new_york_to_asia,new_york,asia,london,expanded,up,expanded,down,sweep,new_york:expanded:up->asia:expanded:down:sweep,8,True
ALL,new_york_to_asia,new_york,asia,london,normal,up,expanded,down,sweep,new_york:normal:up->asia:expanded:down:sweep,8,True
ALL,new_york_to_asia,new_york,asia,london,expanded,down,expanded,up,sweep,new_york:expanded:down->asia:expanded:up:sweep,7,True
ALL,new_york_to_asia,new_york,asia,london,compressed,down,compressed,down,none,new_york:compressed:down->asia:compressed:down:none,6,True
ALL,new_york_to_asia,new_york,asia,london,compressed,up,expanded,up,sweep,new_york:compressed:up->asia:expanded:up:sweep,6,True
ALL,new_york_to_asia,new_york,asia,london,unknown,up,unknown,up,breakout,new_york:unknown:up->asia:unknown:up:breakout,6,True
ALL,new_york_to_asia,new_york,asia,london,compressed,up,expanded,down,sweep,new_york:compressed:up->asia:expanded:down:sweep,5,True
ALL,new_york_to_asia,new_york,asia,london,normal,down,compressed,up,none,new_york:normal:down->asia:compressed:up:none,5,True
ALL,new_york_to_asia,new_york,asia,london,compressed,down,expanded,down,sweep,new_york:compressed:down->asia:expanded:down:sweep,4,True
ALL,new_york_to_asia,new_york,asia,london,compressed,down,expanded,up,sweep,new_york:compressed:down->asia:expanded:up:sweep,4,True
ALL,new_york_to_asia,new_york,asia,london,compressed,up,compressed,down,none,new_york:compressed:up->asia:compressed:down:none,4,True
ALL,new_york_to_asia,new_york,asia,london,normal,down,expanded,up,sweep,new_york:normal:down->asia:expanded:up:sweep,4,True
ALL,new_york_to_asia,new_york,asia,london,compressed,up,compressed,up,none,new_york:compressed:up->asia:compressed:up:none,3,True
ALL,new_york_to_asia,new_york,asia,london,compressed,up,normal,down,none,new_york:compressed:up->asia:normal:down:none,3,True
ALL,new_york_to_asia,new_york,asia,london,expanded,down,compressed,up,none,new_york:expanded:down->asia:compressed:up:none,3,True
ALL,new_york_to_asia,new_york,asia,london,expanded,down,normal,down,none,new_york:expanded:down->asia:normal:down:none,3,True
ALL,new_york_to_asia,new_york,asia,london,expanded,up,expanded,up,none,new_york:expanded:up->asia:expanded:up:none,3,True
ALL,new_york_to_asia,new_york,asia,london,unknown,down,unknown,down,breakout,new_york:unknown:down->asia:unknown:down:breakout,3,True
ALL,new_york_to_asia,new_york,asia,london,compressed,down,compressed,up,none,new_york:compressed:down->asia:compressed:up:none,2,True
ALL,new_york_to_asia,new_york,asia,london,expanded,down,compressed,down,none,new_york:expanded:down->asia:compressed:down:none,2,True
ALL,new_york_to_asia,new_york,asia,london,expanded,up,compressed,down,none,new_york:expanded:up->asia:compressed:down:none,2,True
ALL,new_york_to_asia,new_york,asia,london,expanded,up,expanded,down,none,new_york:expanded:up->asia:expanded:down:none,2,True
ALL,new_york_to_asia,new_york,asia,london,expanded,up,normal,flat,sweep,new_york:expanded:up->asia:normal:flat:sweep,2,True
ALL,new_york_to_asia,new_york,asia,london,normal,down,normal,down,none,new_york:normal:down->asia:normal:down:none,2,True
ALL,new_york_to_asia,new_york,asia,london,normal,up,compressed,down,none,new_york:normal:up->asia:compressed:down:none,2,True
ALL,new_york_to_asia,new_york,asia,london,normal,up,expanded,down,none,new_york:normal:up->asia:expanded:down:none,2,True
ALL,new_york_to_asia,new_york,asia,london,normal,up,normal,down,none,new_york:normal:up->asia:normal:down:none,2,True
ALL,new_york_to_asia,new_york,asia,london,normal,up,normal,up,none,new_york:normal:up->asia:normal:up:none,2,True
ALL,new_york_to_asia,new_york,asia,london,unknown,down,unknown,up,breakout,new_york:unknown:down->asia:unknown:up:breakout,2,True
ALL,new_york_to_asia,new_york,asia,london,unknown,up,unknown,down,breakout,new_york:unknown:up->asia:unknown:down:breakout,2,True
ALL,new_york_to_asia,new_york,asia,london,compressed,down,compressed,flat,breakout,new_york:compressed:down->asia:compressed:flat:breakout,1,True
ALL,new_york_to_asia,new_york,asia,london,compressed,down,normal,up,none,new_york:compressed:down->asia:normal:up:none,1,True
ALL,new_york_to_asia,new_york,asia,london,compressed,flat,compressed,down,breakout,new_york:compressed:flat->asia:compressed:down:breakout,1,True
ALL,new_york_to_asia,new_york,asia,london,compressed,flat,normal,down,sweep,new_york:compressed:flat->asia:normal:down:sweep,1,True
ALL,new_york_to_asia,new_york,asia,london,compressed,flat,normal,up,breakout,new_york:compressed:flat->asia:normal:up:breakout,1,True
ALL,new_york_to_asia,new_york,asia,london,compressed,up,compressed,flat,breakout,new_york:compressed:up->asia:compressed:flat:breakout,1,True
ALL,new_york_to_asia,new_york,asia,london,expanded,down,compressed,flat,breakout,new_york:expanded:down->asia:compressed:flat:breakout,1,True
ALL,new_york_to_asia,new_york,asia,london,expanded,down,compressed,flat,none,new_york:expanded:down->asia:compressed:flat:none,1,True
ALL,new_york_to_asia,new_york,asia,london,expanded,down,expanded,down,none,new_york:expanded:down->asia:expanded:down:none,1,True
ALL,new_york_to_asia,new_york,asia,london,expanded,down,expanded,up,none,new_york:expanded:down->asia:expanded:up:none,1,True
ALL,new_york_to_asia,new_york,asia,london,expanded,down,normal,up,none,new_york:expanded:down->asia:normal:up:none,1,True
ALL,new_york_to_asia,new_york,asia,london,expanded,up,compressed,up,none,new_york:expanded:up->asia:compressed:up:none,1,True
ALL,new_york_to_asia,new_york,asia,london,expanded,up,normal,down,none,new_york:expanded:up->asia:normal:down:none,1,True
ALL,new_york_to_asia,new_york,asia,london,expanded,up,normal,up,none,new_york:expanded:up->asia:normal:up:none,1,True
ALL,new_york_to_asia,new_york,asia,london,normal,down,compressed,down,none,new_york:normal:down->asia:compressed:down:none,1,True
ALL,new_york_to_asia,new_york,asia,london,normal,down,expanded,down,none,new_york:normal:down->asia:expanded:down:none,1,True
ALL,new_york_to_asia,new_york,asia,london,normal,flat,compressed,down,sweep,new_york:normal:flat->asia:compressed:down:sweep,1,True
ALL,new_york_to_asia,new_york,asia,london,normal,up,compressed,up,none,new_york:normal:up->asia:compressed:up:none,1,True
ALL,new_york_to_asia,new_york,asia,london,normal,up,normal,flat,breakout,new_york:normal:up->asia:normal:flat:breakout,1,True
ALL,new_york_to_asia,new_york,asia,london,unknown,down,unknown,down,sweep,new_york:unknown:down->asia:unknown:down:sweep,1,True
ALL,new_york_to_asia,new_york,asia,london,unknown,up,unknown,up,sweep,new_york:unknown:up->asia:unknown:up:sweep,1,True
