pair,session_date,fx_session_date,session,session_start,session_end,session_return,session_abs_return,session_range,session_direction,session_direction_sign,volatility_regime,range_regime,directional_efficiency_ratio,close_location_value,structural_breach_presence,breach_direction,breach_magnitude_bucket,breakout_event_count,sweep_event_count,breach_event_count
EURUSD,2023-05-16,2023-05-16,new_york,2023-05-15 22:00:00+00:00,2023-05-16 21:45:00+00:00,-0.0011632291,0.0011632291,0.0031402588,down,-1,high_vol,compressed,0.083141637,0.20937042,breakout,downside,medium,6,6,12
EURUSD,2023-05-16,2023-05-16,asia,2023-05-16 00:00:00+00:00,2023-05-16 06:45:00+00:00,0.00023910794,0.00023910794,0.0019910335,up,1,low_vol,normal,0.035862069,0.61893764,breakout,downside,large,9,5,14
EURUSD,2023-05-16,2023-05-16,london,2023-05-16 07:00:00+00:00,2023-05-16 12:45:00+00:00,0.00049189522,0.00049189522,0.003365115,up,1,medium_vol,compressed,0.070163934,0.37021858,breakout,upside,large,11,6,17
EURUSD,2023-05-17,2023-05-17,new_york,2023-05-16 22:00:00+00:00,2023-05-17 21:45:00+00:00,-0.0019655318,0.0019655318,0.0050864466,down,-1,medium_vol,normal,0.15222816,0.55113122,breakout,upside,small,2,4,6
EURUSD,2023-05-17,2023-05-17,asia,2023-05-17 00:00:00+00:00,2023-05-17 06:45:00+00:00,-0.0010630025,0.0010630025,0.0021582171,down,-1,low_vol,normal,0.20034692,0.15778252,breakout,downside,large,5,6,11
EURUSD,2023-05-17,2023-05-17,london,2023-05-17 07:00:00+00:00,2023-05-17 12:45:00+00:00,-0.0027501762,0.0027501762,0.004611267,down,-1,high_vol,normal,0.23041297,0.2047952,breakout,downside,large,15,3,18
EURUSD,2023-05-18,2023-05-18,new_york,2023-05-17 22:00:00+00:00,2023-05-18 21:45:00+00:00,-0.0064294148,0.0064294148,0.007374917,down,-1,low_vol,expanded,0.46067416,0.10631645,breakout,downside,large,16,4,20
EURUSD,2023-05-18,2023-05-18,asia,2023-05-18 00:00:00+00:00,2023-05-18 06:45:00+00:00,-0.0010887819,0.0010887819,0.0022652199,down,-1,low_vol,normal,0.19732441,0.10386965,breakout,upside,medium,7,6,13
EURUSD,2023-05-18,2023-05-18,london,2023-05-18 07:00:00+00:00,2023-05-18 12:45:00+00:00,-0.0033068691,0.0033068691,0.0042213385,down,-1,high_vol,normal,0.34858812,0.10503282,breakout,downside,large,10,7,17
EURUSD,2023-05-19,2023-05-19,new_york,2023-05-18 22:00:00+00:00,2023-05-19 20:45:00+00:00,0.0031520407,0.0031520407,0.0054174249,up,1,medium_vol,normal,0.21924443,0.58697515,breakout,upside,small,5,6,11
EURUSD,2023-05-19,2023-05-19,asia,2023-05-19 00:00:00+00:00,2023-05-19 06:45:00+00:00,0.00059860233,0.00059860233,0.00296981,up,1,medium_vol,expanded,0.079189687,0.6703125,breakout,upside,large,6,4,10
EURUSD,2023-05-19,2023-05-19,london,2023-05-19 07:00:00+00:00,2023-05-19 12:45:00+00:00,0.002267784,0.002267784,0.0048741125,up,1,medium_vol,normal,0.30619912,0.66317793,breakout,upside,large,6,11,17
EURUSD,2023-05-21,2023-05-21,new_york,2023-05-21 21:00:00+00:00,2023-05-21 21:45:00+00:00,-3.7009623e-05,3.7009623e-05,0.00041173205,down,-1,low_vol,compressed,0.33333333,0.21348315,none,none,none,0,0,0
EURUSD,2023-05-22,2023-05-22,new_york,2023-05-21 22:00:00+00:00,2023-05-22 21:45:00+00:00,0.00049501744,0.00049501744,0.0025953718,up,1,medium_vol,compressed,0.036481418,0.59893048,breakout,downside,small,1,1,2
EURUSD,2023-05-22,2023-05-22,asia,2023-05-22 00:00:00+00:00,2023-05-22 06:45:00+00:00,-0.0010441645,0.0010441645,0.0020883289,down,-1,medium_vol,normal,0.13078704,0.15044248,breakout,upside,large,3,6,9
EURUSD,2023-05-22,2023-05-22,london,2023-05-22 07:00:00+00:00,2023-05-22 12:45:00+00:00,0.0008001332,0.0008001332,0.0033115339,up,1,medium_vol,compressed,0.10052295,0.66340782,sweep,downside,large,2,6,8
EURUSD,2023-05-23,2023-05-23,new_york,2023-05-22 22:00:00+00:00,2023-05-23 21:45:00+00:00,-0.003597638,0.003597638,0.0050496409,down,-1,medium_vol,normal,0.26177658,0.24725275,sweep,downside,large,3,8,11
EURUSD,2023-05-23,2023-05-23,asia,2023-05-23 00:00:00+00:00,2023-05-23 06:45:00+00:00,-0.00012950193,0.00012950193,0.0018731529,down,-1,low_vol,normal,0.021875,0.43950617,breakout,downside,medium,4,2,6
EURUSD,2023-05-23,2023-05-23,london,2023-05-23 07:00:00+00:00,2023-05-23 12:45:00+00:00,-0.0041816424,0.0041816424,0.004315788,down,-1,high_vol,normal,0.37729549,0.018220793,breakout,downside,large,17,9,26
EURUSD,2023-05-24,2023-05-24,new_york,2023-05-23 22:00:00+00:00,2023-05-24 21:45:00+00:00,-0.0021858481,0.0021858481,0.0041767799,down,-1,medium_vol,compressed,0.15387128,0.024444444,sweep,downside,small,1,1,2
EURUSD,2023-05-24,2023-05-24,asia,2023-05-24 00:00:00+00:00,2023-05-24 06:45:00+00:00,0.00079857742,0.00079857742,0.0020057293,up,1,low_vol,normal,0.15412186,0.46064815,breakout,upside,large,9,12,21
EURUSD,2023-05-24,2023-05-24,london,2023-05-24 07:00:00+00:00,2023-05-24 12:45:00+00:00,0.0010855648,0.0010855648,0.0049221548,up,1,high_vol,normal,0.10665451,0.77756833,breakout,downside,large,6,5,11
EURUSD,2023-05-25,2023-05-25,new_york,2023-05-24 22:00:00+00:00,2023-05-25 21:45:00+00:00,-0.0020463879,0.0020463879,0.0045997219,down,-1,medium_vol,normal,0.14202711,0.429727,breakout,downside,large,7,0,7
EURUSD,2023-05-25,2023-05-25,asia,2023-05-25 00:00:00+00:00,2023-05-25 06:45:00+00:00,-0.0021848779,0.0021848779,0.0025614206,down,-1,low_vol,normal,0.34508076,0.14519056,breakout,downside,large,12,6,18
EURUSD,2023-05-25,2023-05-25,london,2023-05-25 07:00:00+00:00,2023-05-25 12:45:00+00:00,-0.0012904969,0.0012904969,0.0024458876,down,-1,high_vol,compressed,0.11893517,0.16571429,breakout,downside,large,3,6,9
EURUSD,2023-05-26,2023-05-26,new_york,2023-05-25 22:00:00+00:00,2023-05-26 20:45:00+00:00,-0.00017243468,0.00017243468,0.0045392266,down,-1,medium_vol,normal,0.013790533,0.51334702,breakout,downside,medium,7,5,12
EURUSD,2023-05-26,2023-05-26,asia,2023-05-26 00:00:00+00:00,2023-05-26 06:45:00+00:00,0.00056418673,0.00056418673,0.0021961318,up,1,low_vol,normal,0.1064204,0.44161359,breakout,upside,large,9,6,15
EURUSD,2023-05-26,2023-05-26,london,2023-05-26 07:00:00+00:00,2023-05-26 12:45:00+00:00,0.001179009,0.001179009,0.0031082964,up,1,high_vol,compressed,0.094508778,0.49925037,breakout,upside,large,6,12,18
EURUSD,2023-05-28,2023-05-28,new_york,2023-05-28 21:00:00+00:00,2023-05-28 21:45:00+00:00,0.00029850329,0.00029850329,0.00068096062,up,1,low_vol,compressed,0.61538462,0.7739726,none,none,none,0,0,0
EURUSD,2023-05-29,2023-05-29,new_york,2023-05-28 22:00:00+00:00,2023-05-29 21:45:00+00:00,-0.001188983,0.001188983,0.002219435,down,-1,low_vol,compressed,0.18763797,0.21638655,sweep,downside,large,5,6,11
EURUSD,2023-05-29,2023-05-29,asia,2023-05-29 00:00:00+00:00,2023-05-29 06:45:00+00:00,0.0014130485,0.0014130485,0.002453015,up,1,low_vol,normal,0.29618768,0.73574144,breakout,upside,medium,9,12,21
EURUSD,2023-05-29,2023-05-29,london,2023-05-29 07:00:00+00:00,2023-05-29 12:45:00+00:00,-0.002025781,0.002025781,0.0026824134,down,-1,medium_vol,compressed,0.36895674,0.16666667,breakout,downside,large,7,10,17
EURUSD,2023-05-30,2023-05-30,new_york,2023-05-29 22:00:00+00:00,2023-05-30 21:45:00+00:00,0.002124064,0.002124064,0.0032351129,up,1,low_vol,compressed,0.24876982,0.78354978,sweep,downside,medium,1,3,4
EURUSD,2023-05-30,2023-05-30,asia,2023-05-30 00:00:00+00:00,2023-05-30 06:45:00+00:00,-0.0011488026,0.0011488026,0.0042076064,down,-1,medium_vol,expanded,0.14089347,0.29078801,breakout,downside,large,9,11,20
EURUSD,2023-05-30,2023-05-30,london,2023-05-30 07:00:00+00:00,2023-05-30 12:45:00+00:00,0.0026135051,0.0026135051,0.0069241522,up,1,high_vol,expanded,0.20100683,0.67251857,breakout,downside,large,17,10,27
EURUSD,2023-05-31,2023-05-31,new_york,2023-05-30 22:00:00+00:00,2023-05-31 21:45:00+00:00,-0.0042252274,0.0042252274,0.009363514,down,-1,high_vol,expanded,0.16830581,0.52288557,breakout,upside,large,8,18,26
EURUSD,2023-05-31,2023-05-31,asia,2023-05-31 00:00:00+00:00,2023-05-31 06:45:00+00:00,-0.0043655508,0.0043655508,0.0052414564,down,-1,medium_vol,expanded,0.60568843,0.096,breakout,downside,large,13,12,25
EURUSD,2023-05-31,2023-05-31,london,2023-05-31 07:00:00+00:00,2023-05-31 12:45:00+00:00,-0.00037436183,0.00037436183,0.0026860461,down,-1,medium_vol,compressed,0.043057051,0.771777,breakout,downside,medium,11,6,17
EURUSD,2023-06-01,2023-06-01,new_york,2023-05-31 22:00:00+00:00,2023-06-01 21:45:00+00:00,0.006773762,0.006773762,0.0075970921,up,1,medium_vol,expanded,0.56386293,0.90332512,breakout,upside,large,27,9,36
EURUSD,2023-06-01,2023-06-01,asia,2023-06-01 00:00:00+00:00,2023-06-01 06:45:00+00:00,-0.00087435475,0.00087435475,0.0020432782,down,-1,medium_vol,normal,0.12575656,0.49885584,sweep,downside,large,1,3,4
EURUSD,2023-06-01,2023-06-01,london,2023-06-01 07:00:00+00:00,2023-06-01 12:45:00+00:00,0.0022275676,0.0022275676,0.0050260663,up,1,high_vol,normal,0.17487142,0.8603352,breakout,upside,large,7,13,20
EURUSD,2023-06-02,2023-06-02,new_york,2023-06-01 22:00:00+00:00,2023-06-02 20:45:00+00:00,-0.0049391321,0.0049391321,0.0061239662,down,-1,high_vol,expanded,0.37390081,0.040971168,breakout,downside,large,20,12,32
EURUSD,2023-06-02,2023-06-02,asia,2023-06-02 00:00:00+00:00,2023-06-02 06:45:00+00:00,0.00098509349,0.00098509349,0.001928367,up,1,low_vol,normal,0.20866142,0.61204819,breakout,upside,large,7,7,14
EURUSD,2023-06-02,2023-06-02,london,2023-06-02 07:00:00+00:00,2023-06-02 12:45:00+00:00,-0.0021864062,0.0021864062,0.0038993232,down,-1,high_vol,normal,0.25039872,0.2952381,breakout,downside,large,4,2,6
EURUSD,2023-06-04,2023-06-04,new_york,2023-06-04 21:00:00+00:00,2023-06-04 21:45:00+00:00,-0.0006019992,0.0006019992,0.0006719991,down,-1,low_vol,compressed,0.83225806,0.10416667,none,none,none,0,0,0
EURUSD,2023-06-05,2023-06-05,new_york,2023-06-04 22:00:00+00:00,2023-06-05 21:45:00+00:00,0.00037822542,0.00037822542,0.004174488,up,1,high_vol,normal,0.031046378,0.76286353,breakout,upside,large,14,6,20
EURUSD,2023-06-05,2023-06-05,asia,2023-06-05 00:00:00+00:00,2023-06-05 06:45:00+00:00,-0.00030382208,0.00030382208,0.0014443234,down,-1,low_vol,compressed,0.052888527,0.29449838,sweep,downside,large,3,9,12
EURUSD,2023-06-05,2023-06-05,london,2023-06-05 07:00:00+00:00,2023-06-05 12:45:00+00:00,-0.0014026754,0.0014026754,0.0023331167,down,-1,medium_vol,compressed,0.17942584,0.17234469,breakout,downside,large,3,6,9
EURUSD,2023-06-06,2023-06-06,new_york,2023-06-05 22:00:00+00:00,2023-06-06 21:45:00+00:00,-0.0016103586,0.0016103586,0.0042196062,down,-1,medium_vol,normal,0.13043478,0.56084071,sweep,downside,small,0,1,1
EURUSD,2023-06-06,2023-06-06,asia,2023-06-06 00:00:00+00:00,2023-06-06 06:45:00+00:00,0.0011903206,0.0011903206,0.002147245,up,1,low_vol,normal,0.2173913,0.6173913,breakout,upside,large,6,3,9
EURUSD,2023-06-06,2023-06-06,london,2023-06-06 07:00:00+00:00,2023-06-06 12:45:00+00:00,-0.0049794621,0.0049794621,0.0056415254,down,-1,high_vol,expanded,0.54545455,0.059504132,breakout,downside,large,15,13,28
EURUSD,2023-06-07,2023-06-07,new_york,2023-06-06 22:00:00+00:00,2023-06-07 21:45:00+00:00,0.00033661533,0.00033661533,0.0045536574,up,1,medium_vol,normal,0.025677603,0.14887064,breakout,upside,large,9,5,14
EURUSD,2023-06-07,2023-06-07,asia,2023-06-07 00:00:00+00:00,2023-06-07 06:45:00+00:00,-0.0020563342,0.0020563342,0.0029629907,down,-1,low_vol,expanded,0.34428795,0.12302839,breakout,upside,large,7,9,16
EURUSD,2023-06-07,2023-06-07,london,2023-06-07 07:00:00+00:00,2023-06-07 12:45:00+00:00,0.0037090633,0.0037090633,0.005128061,up,1,medium_vol,expanded,0.48233861,0.8739726,breakout,upside,large,12,11,23
EURUSD,2023-06-08,2023-06-08,new_york,2023-06-07 22:00:00+00:00,2023-06-08 21:45:00+00:00,0.0078797198,0.0078797198,0.0084358803,up,1,low_vol,expanded,0.58704735,0.95124654,breakout,upside,medium,16,10,26
EURUSD,2023-06-08,2023-06-08,asia,2023-06-08 00:00:00+00:00,2023-06-08 06:45:00+00:00,0.00038759328,0.00038759328,0.0015130147,up,1,low_vol,compressed,0.077353215,0.50925926,breakout,upside,large,5,9,14
EURUSD,2023-06-08,2023-06-08,london,2023-06-08 07:00:00+00:00,2023-06-08 12:45:00+00:00,0.0033235773,0.0033235773,0.0054194849,up,1,medium_vol,expanded,0.4106113,0.79069767,breakout,upside,large,8,14,22
EURUSD,2023-06-09,2023-06-09,new_york,2023-06-08 22:00:00+00:00,2023-06-09 20:45:00+00:00,-0.0032459403,0.0032459403,0.0039183136,down,-1,low_vol,normal,0.43316832,0.11360947,sweep,downside,large,7,16,23
EURUSD,2023-06-09,2023-06-09,asia,2023-06-09 00:00:00+00:00,2023-06-09 06:45:00+00:00,-0.00030606283,0.00030606283,0.0011593289,down,-1,low_vol,compressed,0.083544304,0.496,breakout,downside,medium,3,4,7
EURUSD,2023-06-09,2023-06-09,london,2023-06-09 07:00:00+00:00,2023-06-09 12:45:00+00:00,-0.0010993854,0.0010993854,0.0025698713,down,-1,medium_vol,compressed,0.17111913,0.37545126,breakout,downside,medium,4,18,22
EURUSD,2023-06-11,2023-06-11,new_york,2023-06-11 21:00:00+00:00,2023-06-11 21:45:00+00:00,-0.00022326724,0.00022326724,0.00042792887,down,-1,low_vol,compressed,0.52173913,0.076086957,none,none,none,0,0,0
EURUSD,2023-06-12,2023-06-12,new_york,2023-06-11 22:00:00+00:00,2023-06-12 21:45:00+00:00,0.00073025973,0.00073025973,0.0026419588,up,1,medium_vol,compressed,0.058823529,0.50528169,sweep,downside,large,0,1,1
EURUSD,2023-06-12,2023-06-12,asia,2023-06-12 00:00:00+00:00,2023-06-12 06:45:00+00:00,-8.8371271e-05,8.8371271e-05,0.0019023079,down,-1,low_vol,normal,0.020408163,0.7799511,breakout,downside,large,10,15,25
EURUSD,2023-06-12,2023-06-12,london,2023-06-12 07:00:00+00:00,2023-06-12 12:45:00+00:00,0.0015954824,0.0015954824,0.004279428,up,1,medium_vol,normal,0.20775288,0.48043478,breakout,upside,large,11,4,15
EURUSD,2023-06-13,2023-06-13,new_york,2023-06-12 22:00:00+00:00,2023-06-13 21:45:00+00:00,0.0029932605,0.0029932605,0.0056286312,up,1,high_vol,expanded,0.18591224,0.53261767,breakout,downside,medium,1,1,2
EURUSD,2023-06-13,2023-06-13,asia,2023-06-13 00:00:00+00:00,2023-06-13 06:45:00+00:00,0.0028432848,0.0028432848,0.0036005649,up,1,medium_vol,expanded,0.38539043,0.86580645,breakout,upside,large,19,18,37
EURUSD,2023-06-13,2023-06-13,london,2023-06-13 07:00:00+00:00,2023-06-13 12:45:00+00:00,0.0019967293,0.0019967293,0.0036135703,up,1,high_vol,normal,0.34397446,0.75897436,breakout,upside,large,6,13,19
EURUSD,2023-06-14,2023-06-14,new_york,2023-06-13 22:00:00+00:00,2023-06-14 21:45:00+00:00,0.003948155,0.003948155,0.0070297548,up,1,high_vol,expanded,0.20780488,0.58272907,breakout,upside,medium,30,10,40
